mmsi,label
412427846,Dredger
412462570,Gillnetter
412215135,Trawler
273892200,Longliner
271010494,Trawler
245962000,Trawler
251467110,Trawler
525015910,Longliner
413977285,Trawler
657876000,Longliner
238117440,Purse seine
574002880,Dredger
563968000,Longliner
265634990,Dredger
441879000,Longliner
725001930,Longliner
205269190,Trawler
520176000,Longliner
525017072,Longliner
200008125,Longliner
657526000,Longliner
440995000,Longliner
412422162,Trawler
775996490,Longliner
412440372,Longliner
701000515,Longliner
211477750,Trawler
525019635,Longliner
412349147,Dredger
412420927,Longliner
345070350,Longliner
316013415,Trawler
367090490,Longliner
111503019,Purse seine
701000516,Longliner
416303000,Longliner
416168500,Longliner
725000990,Longliner
440216000,Longliner
413328727,Longliner
577188000,Longliner
263325000,Trawler
412328793,Longliner
725000769,Longliner
461000147,Longliner
273899000,Longliner
235082878,Trawler
725002850,Longliner
247112500,Gillnetter
416004566,Longliner
273410900,Longliner
240107000,Trawler
212764000,Longliner
412328765,Longliner
416306451,Longliner
725001320,Longliner
273815900,Longliner
345070332,Longliner
273352930,Longliner
701006445,Longliner
265570780,Trawler
441201183,Longliner
369493667,Trawler
357124000,Longliner
657350000,Longliner
200008124,Longliner
227262770,Trawler
701006149,Longliner
657123000,Longliner
441410000,Longliner
441559000,Longliner
345070301,Longliner
412687180,Longliner
577145000,Longliner
657115500,Longliner
416349000,Longliner
265531630,Trawler
412006589,Trawler
577191000,Longliner
657523000,Longliner
412420846,Longliner
635000390,Longliner
440120880,Trawler
224282000,Longliner
257692000,Longliner
273311220,Dredger
441298000,Longliner
701000607,Longliner
701006060,Longliner
775996365,Longliner
412328761,Longliner
701000932,Longliner
525005047,Purse seine
212936000,Longliner
273343920,Longliner
355750000,Trawler
576025000,Longliner
235112419,Trawler
312356000,Trawler
247114000,Gillnetter
440683000,Longliner
775996600,Longliner
265636510,Trawler
416067700,Longliner
200000676,Trawler
345010057,Longliner
412460029,Longliner
775996349,Longliner
345070127,Longliner
725002840,Longliner
412420874,Longliner
345050015,Longliner
257179240,Trawler
345070271,Longliner
657606000,Longliner
701000882,Longliner
240303270,Trawler
701000662,Longliner
273842510,Longliner
412423848,Dredger
538002884,Longliner
366981750,Longliner
775996559,Longliner
701007022,Longliner
701006204,Longliner
657105300,Longliner
412460001,Longliner
273810110,Longliner
725000620,Longliner
372702000,Longliner
257177340,Trawler
441412000,Longliner
226004000,Trawler
701000753,Longliner
701000899,Longliner
576394000,Longliner
701000713,Longliner
701000717,Longliner
412331014,Longliner
253375000,Longliner
273348020,Longliner
367300160,Longliner
345070209,Gillnetter
730999012,Trawler
273345620,Longliner
367637910,Trawler
441007000,Longliner
538005827,Trawler
416180500,Longliner
775996595,Longliner
273135900,Trawler
412331026,Longliner
273421800,Longliner
441303000,Longliner
412440237,Longliner
226004620,Trawler
224093550,Trawler
227547590,Trawler
657810000,Longliner
273561700,Longliner
416368000,Longliner
366902270,Trawler
306851000,Longliner
441766000,Longliner
235095893,Longliner
416168600,Longliner
412331052,Longliner
775328000,Longliner
775996519,Longliner
416234600,Longliner
319117000,Trawler
775996514,Longliner
366889830,Longliner
265651360,Trawler
416338000,Longliner
258120120,Trawler
779956195,Longliner
345070073,Longliner
367631560,Trawler
269101150,Dredger
775996410,Longliner
345070341,Longliner
441784000,Longliner
412324134,Trawler
273899300,Longliner
413827486,Longliner
343981431,Longliner
412209076,Longliner
366986810,Trawler
440684000,Longliner
366172000,Longliner
273814900,Longliner
412328755,Longliner
412460662,Trawler
725000638,Longliner
403400110,Longliner
413804033,Dredger
235103405,Trawler
441219878,Longliner
412885607,Trawler
412321229,Trawler
345070238,Longliner
701000916,Longliner
251734110,Trawler
273822210,Longliner
440100000,Longliner
412428488,Trawler
367447520,Gillnetter
345050018,Longliner
273876000,Longliner
525019639,Longliner
378112028,Trawler
244830115,Dredger
273336810,Longliner
273842800,Longliner
416084500,Longliner
657981000,Longliner
701006034,Longliner
