mmsi,label
440500130,Law_enforcement
265501860,Law_enforcement
413058020,Law_enforcement
331000004,Law_enforcement
413788387,Law_enforcement
503000012,Law_enforcement
413050030,Law_enforcement
266334000,Law_enforcement
367531720,Law_enforcement
265422000,Law_enforcement
412097150,Law_enforcement
205437190,Law_enforcement
412057580,Law_enforcement
259040000,Law_enforcement
659061000,Law_enforcement
413213000,Law_enforcement
563000006,Law_enforcement
413044950,Law_enforcement
265820000,Law_enforcement
316023267,Law_enforcement
236112094,Law_enforcement
316021598,Law_enforcement
275307000,Law_enforcement
503339200,Law_enforcement
211627340,Law_enforcement
275342000,Law_enforcement
413009227,Law_enforcement
412057560,Law_enforcement
211126670,Law_enforcement
413035020,Law_enforcement
367666930,Law_enforcement
412035130,Law_enforcement
412035081,Law_enforcement
211179240,Law_enforcement
211309750,Law_enforcement
412488843,Law_enforcement
412000203,Law_enforcement
211182390,Law_enforcement
244070618,Law_enforcement
412015190,Law_enforcement
412370020,Law_enforcement
367639120,Law_enforcement
412040290,Law_enforcement
367638940,Law_enforcement
205469000,Law_enforcement
525001004,Law_enforcement
265515580,Law_enforcement
413413306,Law_enforcement
6459028,Law_enforcement
369494594,Law_enforcement
211493040,Law_enforcement
412032021,Law_enforcement
235101211,Law_enforcement
503065000,Law_enforcement
265509150,Law_enforcement
412040360,Law_enforcement
412040330,Law_enforcement
413035160,Law_enforcement
503423700,Law_enforcement
735059055,Law_enforcement
412015110,Law_enforcement
247176800,Law_enforcement
413024150,Law_enforcement
701527000,Law_enforcement
413888839,Law_enforcement
338096624,Law_enforcement
207110000,Law_enforcement
246586000,Law_enforcement
413035490,Law_enforcement
412045014,Law_enforcement
412671000,Law_enforcement
413304080,Law_enforcement
413035530,Law_enforcement
235054954,Law_enforcement
211548430,Law_enforcement
413044830,Law_enforcement
275186000,Law_enforcement
412460056,Law_enforcement
419956483,Law_enforcement
245171000,Law_enforcement
701571000,Law_enforcement
205387490,Law_enforcement
412030040,Law_enforcement
412060070,Law_enforcement
338112395,Law_enforcement
413035430,Law_enforcement
257019000,Law_enforcement
412380750,Law_enforcement
412021017,Law_enforcement
246096000,Law_enforcement
413110008,Law_enforcement
237708400,Law_enforcement
362183000,Law_enforcement
412420715,Law_enforcement
413045190,Law_enforcement
211217670,Law_enforcement
218346000,Law_enforcement
413035180,Law_enforcement
412050210,Law_enforcement
338945000,Law_enforcement
413827345,Law_enforcement
244917000,Law_enforcement
413888807,Law_enforcement
211309740,Law_enforcement
265044000,Law_enforcement
516260863,Law_enforcement
440299000,Law_enforcement
413057010,Law_enforcement
377645000,Law_enforcement
412040390,Law_enforcement
412040010,Law_enforcement
413480080,Law_enforcement
265390000,Law_enforcement
412032022,Law_enforcement
369990149,Law_enforcement
503571400,Law_enforcement
277533000,Law_enforcement
244740184,Law_enforcement
413045040,Law_enforcement
264900159,Law_enforcement
367531750,Law_enforcement
412031001,Law_enforcement
273376340,Law_enforcement
735057506,Law_enforcement
265565250,Law_enforcement
413696040,Law_enforcement
413096070,Law_enforcement
601739000,Law_enforcement
265504730,Law_enforcement
244670377,Law_enforcement
211152520,Law_enforcement
412015090,Law_enforcement
412123126,Law_enforcement
413024120,Law_enforcement
413329840,Law_enforcement
440891000,Law_enforcement
244964000,Law_enforcement
211233510,Law_enforcement
245659000,Law_enforcement
413044630,Law_enforcement
412331230,Law_enforcement
246562000,Law_enforcement
211118300,Law_enforcement
244566000,Law_enforcement
246223000,Law_enforcement
316105000,Law_enforcement
235010460,Law_enforcement
413035330,Law_enforcement
211215700,Law_enforcement
246221000,Law_enforcement
412040050,Law_enforcement
413098209,Law_enforcement
276146000,Law_enforcement
413433260,Law_enforcement
316021592,Law_enforcement
413850802,Law_enforcement
440460000,Law_enforcement
440115400,Law_enforcement
548357891,Law_enforcement
413452210,Law_enforcement
900033002,Law_enforcement
412112300,Law_enforcement
412046014,Law_enforcement
701505000,Law_enforcement
266125000,Law_enforcement
413775379,Law_enforcement
412009157,Law_enforcement
457069000,Law_enforcement
367503220,Law_enforcement
265675230,Law_enforcement
244030470,Law_enforcement
338282000,Law_enforcement
246310000,Law_enforcement
440136000,Law_enforcement
413523110,Law_enforcement
730000145,Law_enforcement
413096180,Law_enforcement
265515570,Law_enforcement
412031018,Law_enforcement
412050040,Law_enforcement
265566020,Law_enforcement
244077693,Law_enforcement
253103792,Law_enforcement
440114740,Law_enforcement
412380560,Law_enforcement
509909950,Law_enforcement
412040030,Law_enforcement
503006850,Law_enforcement
227190370,Law_enforcement
265675220,Law_enforcement
412015050,Law_enforcement
413035520,Law_enforcement
367639170,Law_enforcement
367523960,Law_enforcement
701509000,Law_enforcement
412035160,Law_enforcement
276798000,Law_enforcement
207451100,Law_enforcement
413330110,Law_enforcement
265501900,Law_enforcement
