mmsi,label
219826000,Search_and_Rescue
316001616,Search_and_Rescue
503151500,Search_and_Rescue
316004943,Search_and_Rescue
265732940,Search_and_Rescue
316007682,Search_and_Rescue
366999622,Search_and_Rescue
316005374,Search_and_Rescue
369494425,Search_and_Rescue
371278000,Search_and_Rescue
316017000,Search_and_Rescue
338158711,Search_and_Rescue
366999707,Search_and_Rescue
413109000,Search_and_Rescue
205037800,Search_and_Rescue
701000022,Search_and_Rescue
235007795,Search_and_Rescue
265570780,Search_and_Rescue
369493624,Search_and_Rescue
440559000,Search_and_Rescue
36663,Search_and_Rescue
211205600,Search_and_Rescue
636012442,Search_and_Rescue
219167000,Search_and_Rescue
431093000,Search_and_Rescue
251363110,Search_and_Rescue
224070190,Search_and_Rescue
36603,Search_and_Rescue
219000193,Search_and_Rescue
272684000,Search_and_Rescue
211290190,Search_and_Rescue
369493460,Search_and_Rescue
227170920,Search_and_Rescue
323000057,Search_and_Rescue
422313000,Search_and_Rescue
275159000,Search_and_Rescue
258258500,Search_and_Rescue
265576690,Search_and_Rescue
219000174,Search_and_Rescue
265571660,Search_and_Rescue
224030380,Search_and_Rescue
227005130,Search_and_Rescue
316115000,Search_and_Rescue
111224512,Search_and_Rescue
220003000,Search_and_Rescue
246156000,Search_and_Rescue
235094359,Search_and_Rescue
272683000,Search_and_Rescue
271010037,Search_and_Rescue
622115018,Search_and_Rescue
432740000,Search_and_Rescue
251285110,Search_and_Rescue
224157670,Search_and_Rescue
211205650,Search_and_Rescue
366999609,Search_and_Rescue
431282000,Search_and_Rescue
357536000,Search_and_Rescue
235030386,Search_and_Rescue
432527000,Search_and_Rescue
257218500,Search_and_Rescue
271043387,Search_and_Rescue
235091414,Search_and_Rescue
231595000,Search_and_Rescue
211362530,Search_and_Rescue
263104000,Search_and_Rescue
503144600,Search_and_Rescue
271010032,Search_and_Rescue
246281000,Search_and_Rescue
265506380,Search_and_Rescue
369493007,Search_and_Rescue
257382500,Search_and_Rescue
219007457,Search_and_Rescue
263058004,Search_and_Rescue
265636740,Search_and_Rescue
367260000,Search_and_Rescue
616962000,Search_and_Rescue
258073000,Search_and_Rescue
230988240,Search_and_Rescue
232004399,Search_and_Rescue
316001375,Search_and_Rescue
503041600,Search_and_Rescue
235106574,Search_and_Rescue
367285000,Search_and_Rescue
503592100,Search_and_Rescue
265580750,Search_and_Rescue
265705100,Search_and_Rescue
316004106,Search_and_Rescue
366999616,Search_and_Rescue
263070000,Search_and_Rescue
257918900,Search_and_Rescue
548061100,Search_and_Rescue
111219507,Search_and_Rescue
36628,Search_and_Rescue
431420000,Search_and_Rescue
265506310,Search_and_Rescue
367292000,Search_and_Rescue
436000153,Search_and_Rescue
338926409,Search_and_Rescue
235101098,Search_and_Rescue
265568080,Search_and_Rescue
211141920,Search_and_Rescue
235110657,Search_and_Rescue
227009310,Search_and_Rescue
235097314,Search_and_Rescue
224069950,Search_and_Rescue
316005375,Search_and_Rescue
232002574,Search_and_Rescue
412054790,Search_and_Rescue
244790292,Search_and_Rescue
224493000,Search_and_Rescue
232002480,Search_and_Rescue
725019687,Search_and_Rescue
316005758,Search_and_Rescue
277078000,Search_and_Rescue
369494177,Search_and_Rescue
369990102,Search_and_Rescue
316010216,Search_and_Rescue
308246000,Search_and_Rescue
265581960,Search_and_Rescue
265634990,Search_and_Rescue
235086904,Search_and_Rescue
265546950,Search_and_Rescue
225391000,Search_and_Rescue
265546970,Search_and_Rescue
259460000,Search_and_Rescue
265630560,Search_and_Rescue
431800063,Search_and_Rescue
440087000,Search_and_Rescue
251604000,Search_and_Rescue
227007020,Search_and_Rescue
316006673,Search_and_Rescue
235101096,Search_and_Rescue
367602350,Search_and_Rescue
431100060,Search_and_Rescue
265745680,Search_and_Rescue
211290170,Search_and_Rescue
232010878,Search_and_Rescue
205379990,Search_and_Rescue
265714480,Search_and_Rescue
265587440,Search_and_Rescue
265526850,Search_and_Rescue
232002183,Search_and_Rescue
111224509,Search_and_Rescue
271010038,Search_and_Rescue
271010031,Search_and_Rescue
219014951,Search_and_Rescue
316002528,Search_and_Rescue
235077918,Search_and_Rescue
234368000,Search_and_Rescue
235007808,Search_and_Rescue
211362540,Search_and_Rescue
412621000,Search_and_Rescue
473111186,Search_and_Rescue
224003390,Search_and_Rescue
235003642,Search_and_Rescue
367291000,Search_and_Rescue
224860000,Search_and_Rescue
211290210,Search_and_Rescue
235091304,Search_and_Rescue
227010490,Search_and_Rescue
219186000,Search_and_Rescue
246514000,Search_and_Rescue
230059760,Search_and_Rescue
412021170,Search_and_Rescue
244248000,Search_and_Rescue
375138000,Search_and_Rescue
316013639,Search_and_Rescue
219002791,Search_and_Rescue
345036018,Search_and_Rescue
224556340,Search_and_Rescue
219010518,Search_and_Rescue
211428100,Search_and_Rescue
238116240,Search_and_Rescue
111219506,Search_and_Rescue
219018258,Search_and_Rescue
235005115,Search_and_Rescue
224944850,Search_and_Rescue
412380480,Search_and_Rescue
232003052,Search_and_Rescue
235007809,Search_and_Rescue
265628490,Search_and_Rescue
36665,Search_and_Rescue
36630,Search_and_Rescue
413054540,Search_and_Rescue
265660450,Search_and_Rescue
211401930,Search_and_Rescue
367290000,Search_and_Rescue
503654900,Search_and_Rescue
235082759,Search_and_Rescue
247021900,Search_and_Rescue
235092233,Search_and_Rescue
219009417,Search_and_Rescue
219001959,Search_and_Rescue
235108934,Search_and_Rescue
265585880,Search_and_Rescue
369493428,Search_and_Rescue
230061400,Search_and_Rescue
265687880,Search_and_Rescue
219011205,Search_and_Rescue
257227000,Search_and_Rescue
