mmsi,label
367367320,Pleasure_craft
271041023,Pleasure_craft
367304550,Pleasure_craft
367391870,Pleasure_craft
338165885,Pleasure_craft
257661800,Pleasure_craft
367645050,Pleasure_craft
503470200,Pleasure_craft
271041985,Pleasure_craft
377534000,Pleasure_craft
205417510,Pleasure_craft
229891000,Pleasure_craft
567507000,Pleasure_craft
215243000,Pleasure_craft
244810194,Pleasure_craft
538070509,Pleasure_craft
316025203,Pleasure_craft
367303760,Pleasure_craft
367477510,Pleasure_craft
9103567,Pleasure_craft
271017016,Pleasure_craft
303535000,Pleasure_craft
422764000,Pleasure_craft
366788910,Pleasure_craft
319295000,Pleasure_craft
538070427,Pleasure_craft
271040993,Pleasure_craft
219013226,Pleasure_craft
563014690,Pleasure_craft
319052400,Pleasure_craft
257840870,Pleasure_craft
338147656,Pleasure_craft
319964000,Pleasure_craft
503007460,Pleasure_craft
271041721,Pleasure_craft
207824860,Pleasure_craft
338094686,Pleasure_craft
271044267,Pleasure_craft
265620030,Pleasure_craft
422007600,Pleasure_craft
237963600,Pleasure_craft
271042123,Pleasure_craft
235087458,Pleasure_craft
224052990,Pleasure_craft
369516000,Pleasure_craft
265751580,Pleasure_craft
538070658,Pleasure_craft
235104118,Pleasure_craft
338168353,Pleasure_craft
338066905,Pleasure_craft
244780978,Pleasure_craft
338129773,Pleasure_craft
271040972,Pleasure_craft
538070339,Pleasure_craft
375119000,Pleasure_craft
353001344,Pleasure_craft
238779140,Pleasure_craft
367414180,Pleasure_craft
219020400,Pleasure_craft
319026600,Pleasure_craft
367409580,Pleasure_craft
219001853,Pleasure_craft
416004839,Pleasure_craft
319634000,Pleasure_craft
367619960,Pleasure_craft
251253440,Pleasure_craft
503023320,Pleasure_craft
225958860,Pleasure_craft
319061900,Pleasure_craft
503697300,Pleasure_craft
338202134,Pleasure_craft
271041207,Pleasure_craft
265655500,Pleasure_craft
235061569,Pleasure_craft
244770432,Pleasure_craft
230021100,Pleasure_craft
211703500,Pleasure_craft
258121590,Pleasure_craft
244740678,Pleasure_craft
319005500,Pleasure_craft
258039720,Pleasure_craft
538070513,Pleasure_craft
412439041,Pleasure_craft
271041488,Pleasure_craft
338148853,Pleasure_craft
265578210,Pleasure_craft
367525270,Pleasure_craft
338051951,Pleasure_craft
235088747,Pleasure_craft
413904129,Pleasure_craft
339306000,Pleasure_craft
265675920,Pleasure_craft
538080079,Pleasure_craft
273382420,Pleasure_craft
211487190,Pleasure_craft
319041000,Pleasure_craft
271042940,Pleasure_craft
319735000,Pleasure_craft
235093686,Pleasure_craft
338146125,Pleasure_craft
338095845,Pleasure_craft
319618000,Pleasure_craft
367631830,Pleasure_craft
224620680,Pleasure_craft
257566700,Pleasure_craft
319055900,Pleasure_craft
235100119,Pleasure_craft
271041104,Pleasure_craft
244670950,Pleasure_craft
258094990,Pleasure_craft
445402000,Pleasure_craft
258040920,Pleasure_craft
247115500,Pleasure_craft
538080008,Pleasure_craft
319059100,Pleasure_craft
503514000,Pleasure_craft
319078900,Pleasure_craft
319993000,Pleasure_craft
367316540,Pleasure_craft
265710270,Pleasure_craft
226096000,Pleasure_craft
271041299,Pleasure_craft
247254490,Pleasure_craft
319031900,Pleasure_craft
319112000,Pleasure_craft
244660837,Pleasure_craft
248419000,Pleasure_craft
316020913,Pleasure_craft
257575190,Pleasure_craft
271041645,Pleasure_craft
244270334,Pleasure_craft
367603590,Pleasure_craft
235059000,Pleasure_craft
353001458,Pleasure_craft
235112247,Pleasure_craft
338181063,Pleasure_craft
244730315,Pleasure_craft
377039000,Pleasure_craft
271010660,Pleasure_craft
205194324,Pleasure_craft
367434620,Pleasure_craft
367635390,Pleasure_craft
525024075,Pleasure_craft
212983041,Pleasure_craft
271040200,Pleasure_craft
227106070,Pleasure_craft
319520000,Pleasure_craft
319775000,Pleasure_craft
366041153,Pleasure_craft
367400370,Pleasure_craft
271043847,Pleasure_craft
251192640,Pleasure_craft
248000331,Pleasure_craft
319079300,Pleasure_craft
319908000,Pleasure_craft
212983017,Pleasure_craft
367533740,Pleasure_craft
369578000,Pleasure_craft
211684850,Pleasure_craft
257728190,Pleasure_craft
563021710,Pleasure_craft
236111998,Pleasure_craft
258129650,Pleasure_craft
338092675,Pleasure_craft
258178560,Pleasure_craft
273337860,Pleasure_craft
9103568,Pleasure_craft
563034390,Pleasure_craft
211411480,Pleasure_craft
244770397,Pleasure_craft
271040511,Pleasure_craft
413202091,Pleasure_craft
258094980,Pleasure_craft
367420190,Pleasure_craft
367422280,Pleasure_craft
207825520,Pleasure_craft
413788347,Pleasure_craft
235074591,Pleasure_craft
538070760,Pleasure_craft
211353020,Pleasure_craft
563025850,Pleasure_craft
338135832,Pleasure_craft
306970007,Pleasure_craft
247046060,Pleasure_craft
258138570,Pleasure_craft
319034600,Pleasure_craft
9103758,Pleasure_craft
367586160,Pleasure_craft
9104168,Pleasure_craft
367541760,Pleasure_craft
338146617,Pleasure_craft
258996970,Pleasure_craft
271043597,Pleasure_craft
338163729,Pleasure_craft
232716000,Pleasure_craft
503648400,Pleasure_craft
271041157,Pleasure_craft
235068081,Pleasure_craft
303454000,Pleasure_craft
367415090,Pleasure_craft
