mmsi,timestamp,speed,lat,lon,"user_id: 8, high_confidence"
224082260,2015-01-01 00:06:13,0.0,37.59827,-0.97595,1
224082260,2015-01-01 00:19:00,0.0,37.59823,-0.97593,1
224082260,2015-01-01 00:31:20,0.0,37.59827,-0.97597,1
224082260,2015-01-01 00:44:10,0.0,37.59827,-0.97597,1
224082260,2015-01-01 00:56:39,0.0,37.59827,-0.97596,1
224082260,2015-01-01 01:08:56,0.0,37.59833,-0.97597,1
224082260,2015-01-01 01:21:21,0.0,37.59826,-0.97591,1
224082260,2015-01-01 01:33:26,0.0,37.59826,-0.97593,1
224082260,2015-01-01 01:45:39,0.0,37.59828,-0.97591,1
224082260,2015-01-01 01:58:11,0.0,37.5983,-0.97593,1
224082260,2015-01-01 02:11:31,0.0,37.59828,-0.97594,1
224082260,2015-01-01 02:23:51,0.0,37.59825,-0.97592,1
224082260,2015-01-01 02:38:13,0.0,37.59827,-0.97597,1
224082260,2015-01-01 02:52:11,0.0,37.59831,-0.97593,1
224082260,2015-01-01 03:05:51,0.0,37.59828,-0.97596,1
224082260,2015-01-01 03:18:12,0.0,37.59823,-0.97597,1
224082260,2015-01-01 03:30:41,0.0,37.59826,-0.97596,1
224082260,2015-01-01 03:43:01,0.0,37.59823,-0.97598,1
224082260,2015-01-01 03:55:13,0.0,37.59823,-0.97596,1
224082260,2015-01-01 04:07:21,0.0,37.59827,-0.97596,1
224082260,2015-01-01 04:19:52,0.0,37.59827,-0.97598,1
224082260,2015-01-01 04:33:32,0.0,37.59822,-0.97596,1
224082260,2015-01-01 04:46:53,0.0,37.59826,-0.97592,1
224082260,2015-01-01 04:59:11,0.0,37.59825,-0.97595,1
224082260,2015-01-01 04:59:11,0.0,37.59825,-0.97595,1
224082260,2015-01-01 05:12:12,0.0,37.59827,-0.97593,1
224082260,2015-01-01 05:24:21,0.0,37.5983,-0.97589,1
224082260,2015-01-01 05:37:01,0.0,37.59827,-0.97593,1
224082260,2015-01-01 05:49:30,0.0,37.59829,-0.97596,1
224082260,2015-01-01 06:02:09,0.0,37.59829,-0.97595,1
224082260,2015-01-01 06:14:41,0.0,37.59823,-0.97593,1
224082260,2015-01-01 06:27:34,0.0,37.59826,-0.97593,1
224082260,2015-01-01 06:40:02,0.0,37.59825,-0.97593,1
224082260,2015-01-01 06:52:12,0.0,37.59828,-0.97598,1
224082260,2015-01-01 07:05:22,0.0,37.59825,-0.97596,1
224082260,2015-01-01 07:17:41,0.0,37.59827,-0.97592,1
224082260,2015-01-01 07:29:51,0.0,37.59826,-0.97595,1
224082260,2015-01-01 07:42:01,0.0,37.59828,-0.97594,1
224082260,2015-01-01 07:54:31,0.0,37.59827,-0.97595,1
224082260,2015-01-01 08:07:01,0.0,37.59829,-0.97595,1
224082260,2015-01-01 08:19:11,0.0,37.59826,-0.97593,1
224082260,2015-01-01 08:32:02,0.0,37.59827,-0.97594,1
224082260,2015-01-01 08:44:32,0.0,37.59827,-0.97594,1
224082260,2015-01-01 08:56:41,0.0,37.59826,-0.97591,1
224082260,2015-01-01 09:08:41,0.0,37.59827,-0.97594,1
224082260,2015-01-01 09:22:01,0.0,37.59826,-0.97596,1
224082260,2015-01-01 09:35:31,0.0,37.59828,-0.97596,1
224082260,2015-01-01 09:47:41,0.0,37.59826,-0.97594,1
224082260,2015-01-01 10:00:11,0.0,37.59826,-0.97593,1
224082260,2015-01-01 10:12:23,0.0,37.59825,-0.97594,1
224082260,2015-01-01 10:25:00,0.0,37.59829,-0.97593,1
224082260,2015-01-01 10:37:21,0.0,37.59828,-0.97596,1
224082260,2015-01-01 10:49:39,0.0,37.59829,-0.97593,1
224082260,2015-01-01 11:01:40,0.0,37.59829,-0.97593,1
224082260,2015-01-01 11:14:20,0.0,37.59827,-0.97593,1
224082260,2015-01-01 11:26:30,0.0,37.59826,-0.97596,1
224082260,2015-01-01 11:39:30,0.0,37.59827,-0.97593,1
224082260,2015-01-01 11:51:41,0.0,37.59827,-0.97598,1
224082260,2015-01-01 12:04:21,0.0,37.59828,-0.97597,1
224082260,2015-01-01 12:16:40,0.0,37.59828,-0.97598,1
224082260,2015-01-01 12:29:01,0.0,37.59829,-0.97596,1
224082260,2015-01-01 12:29:20,0.0,37.59827,-0.97596,1
224082260,2015-01-01 12:41:21,0.0,37.59827,-0.97589,1
224082260,2015-01-01 12:53:31,0.0,37.59824,-0.97596,1
224082260,2015-01-01 13:06:10,0.0,37.59825,-0.97594,1
224082260,2015-01-01 13:19:41,0.0,37.59826,-0.97595,1
224082260,2015-01-01 13:32:33,0.0,37.59829,-0.97596,1
224082260,2015-01-01 13:44:52,0.0,37.59823,-0.97597,1
224082260,2015-01-01 13:57:01,0.0,37.59826,-0.97594,1
224082260,2015-01-01 14:10:01,0.0,37.59827,-0.97594,1
224082260,2015-01-01 14:22:11,0.0,37.5983,-0.97594,1
224082260,2015-01-01 14:35:31,0.0,37.59827,-0.97598,1
224082260,2015-01-01 14:35:31,0.0,37.59827,-0.97598,1
224082260,2015-01-01 14:47:51,0.0,37.59828,-0.97594,1
224082260,2015-01-01 14:47:51,0.0,37.59828,-0.97594,1
224082260,2015-01-01 15:00:00,0.0,37.59829,-0.97594,1
224082260,2015-01-01 15:12:43,0.0,37.59825,-0.97595,1
224082260,2015-01-01 15:25:03,0.0,37.59825,-0.97594,1
224082260,2015-01-01 15:37:12,0.0,37.59823,-0.97593,1
224082260,2015-01-01 15:49:22,0.0,37.59827,-0.97597,1
224082260,2015-01-01 16:01:44,0.0,37.59826,-0.97594,1
224082260,2015-01-01 16:14:13,0.0,37.59827,-0.97593,1
224082260,2015-01-01 16:26:22,0.0,37.59826,-0.97593,1
224082260,2015-01-01 16:39:00,0.0,37.59827,-0.97597,1
224082260,2015-01-01 16:51:23,0.0,37.59826,-0.97597,1
