mmsi,timestamp,speed,lat,lon,"user_id: 8, medium_confidence"
247121880,2015-04-01 00:28:40,2.4,36.30534,15.3059,1
247121880,2015-04-01 02:35:31,2.4,36.36011,15.39397,0
247121880,2015-04-01 02:47:59,2.2,36.36351,15.39803,0
247121880,2015-04-01 03:10:51,3.2,36.36022,15.40235,0
247121880,2015-04-01 03:26:49,2.2,36.3614,15.40683,0
247121880,2015-04-01 04:18:40,5.9,36.37363,15.40747,0
247121880,2015-04-01 04:55:29,5.9,36.42591,15.36473,0
247121880,2015-04-01 05:08:21,7.5,36.44653,15.34798,0
247121880,2015-04-01 05:20:39,7.5,36.46682,15.33187,0
247121880,2015-04-01 06:52:39,7.8,36.634,15.23213,0
247121880,2015-04-01 07:06:10,8.1,36.66474,15.23851,0
247121880,2015-04-01 07:18:41,8.6,36.69357,15.24402,0
247121880,2015-04-01 07:31:10,8.5,36.72157,15.255,0
247121880,2015-04-01 07:43:30,8.5,36.74942,15.26535,0
247121880,2015-04-01 07:55:38,8.4,36.77719,15.27546,0
247121880,2015-04-01 08:10:21,8.7,36.81107,15.28839,0
247121880,2015-04-01 08:23:20,8.8,36.84123,15.30066,0
247121880,2015-04-01 08:35:40,8.9,36.86983,15.31273,0
247121880,2015-04-01 09:00:29,8.4,36.92735,15.33478,0
247121880,2015-04-16 21:14:31,7.8,36.99664,15.3522,0
247121880,2015-04-16 21:29:24,7.8,36.96415,15.35026,0
247121880,2015-04-16 21:42:22,8.0,36.93493,15.3471,0
247121880,2015-04-16 22:04:22,8.1,36.88587,15.342,0
247121880,2015-04-16 22:30:31,8.3,36.82597,15.33608,0
247121880,2015-04-17 01:00:02,8.2,36.48192,15.31224,0
247121880,2015-04-17 13:19:33,1.2,36.29113,15.30085,1
247121880,2015-04-17 13:33:22,2.2,36.28638,15.3026,1
247121880,2015-04-17 15:45:13,2.9,36.19979,15.30707,1
247121880,2015-04-17 15:57:32,2.1,36.19123,15.30774,1
247121880,2015-04-17 16:11:33,2.1,36.18152,15.30939,1
247121880,2015-04-17 16:24:02,2.8,36.17307,15.31125,1
247121880,2015-04-17 16:36:35,2.7,36.16445,15.31251,1
247121880,2015-04-17 16:49:13,2.4,36.15566,15.31343,1
247121880,2015-04-17 17:07:52,2.4,36.14274,15.31379,0
247121880,2015-04-17 17:24:32,2.8,36.13129,15.31371,0
247121880,2015-04-17 17:38:12,2.4,36.12163,15.31286,0
247121880,2015-04-17 17:53:41,2.3,36.1109,15.31132,0
247121880,2015-04-17 18:06:32,2.8,36.10199,15.30991,0
247121880,2015-04-17 18:19:03,2.5,36.09336,15.30827,0
247121880,2015-04-17 18:35:12,2.4,36.0822,15.30623,0
247121880,2015-04-17 18:47:32,3.0,36.07873,15.3072,0
247121880,2015-04-17 19:00:22,2.5,36.08235,15.31116,0
247121880,2015-04-17 19:13:03,8.2,36.09081,15.32428,0
247121880,2015-04-17 19:25:42,8.0,36.11325,15.34651,0
247121880,2015-04-17 19:38:23,8.0,36.13529,15.36765,0
247121880,2015-04-17 19:51:22,7.4,36.15823,15.38798,0
247121880,2015-04-17 20:03:52,8.3,36.16205,15.40183,0
247121880,2015-04-17 20:17:12,2.6,36.14667,15.41028,1
247121880,2015-04-17 20:30:53,2.3,36.13778,15.41445,1
247121880,2015-04-17 20:43:04,2.6,36.12958,15.41769,1
