mmsi,timestamp,speed,lat,lon,"user_id: 8, medium_confidence"
228282000,2015-03-03 07:15:36,0.0,47.79492,-4.27976,0
228282000,2015-03-03 07:29:00,0.0,47.79491,-4.27976,0
228282000,2015-03-03 07:43:01,0.0,47.79501,-4.27979,0
228282000,2015-03-03 07:56:19,0.0,47.79491,-4.27975,0
228282000,2015-03-03 08:10:02,0.0,47.79491,-4.27973,0
228282000,2015-03-03 08:23:37,0.0,47.79491,-4.27975,0
228282000,2015-03-03 08:37:34,0.0,47.79493,-4.27978,0
228282000,2015-03-03 08:50:17,0.0,47.79498,-4.27974,0
228282000,2015-03-03 09:02:19,0.0,47.7949,-4.27979,0
228282000,2015-03-03 09:17:15,0.0,47.79488,-4.27974,0
228282000,2015-03-03 09:30:15,0.1,47.79494,-4.27973,0
228282000,2015-03-03 09:42:41,0.1,47.79493,-4.27967,0
228282000,2015-03-03 09:56:00,0.0,47.79494,-4.27951,0
228282000,2015-03-03 10:08:01,0.0,47.79493,-4.27954,0
228282000,2015-03-03 10:20:44,0.1,47.79491,-4.27952,0
228282000,2015-03-03 10:34:44,0.0,47.79491,-4.27951,0
228282000,2015-03-03 10:52:18,0.0,47.79493,-4.27949,0
228282000,2015-03-03 11:04:38,0.7,47.79485,-4.27948,0
228282000,2015-03-03 11:16:41,6.2,47.7855,-4.29343,0
228282000,2015-03-03 11:28:58,7.2,47.77039,-4.32237,0
228282000,2015-03-03 11:41:43,8.7,47.75601,-4.35569,0
228282000,2015-03-03 11:54:05,8.2,47.74099,-4.3921,0
228282000,2015-03-03 12:07:03,8.4,47.72577,-4.43049,0
228282000,2015-03-03 12:20:42,7.9,47.70933,-4.47031,0
228282000,2015-03-03 12:32:43,8.6,47.69521,-4.50491,0
228282000,2015-03-03 12:45:37,8.5,47.67998,-4.54207,0
228282000,2015-03-03 13:07:39,8.0,47.65417,-4.60577,0
228282000,2015-03-03 13:21:16,8.1,47.63807,-4.6446,0
228282000,2015-03-03 13:34:22,8.2,47.62266,-4.68125,0
228282000,2015-03-03 13:46:54,8.1,47.6077,-4.71646,0
228282000,2015-03-03 13:59:57,7.8,47.59243,-4.75273,0
228282000,2015-03-03 14:12:14,8.2,47.57883,-4.78804,0
228282000,2015-03-03 14:24:19,8.1,47.56593,-4.8223,0
228282000,2015-03-03 14:36:36,8.1,47.55142,-4.85658,0
228282000,2015-03-03 14:50:17,8.2,47.53483,-4.89398,0
228282000,2015-03-03 15:03:19,7.9,47.5198,-4.93054,0
228282000,2015-03-03 15:15:56,8.2,47.50601,-4.96712,0
228282000,2015-03-04 13:21:43,3.7,47.26014,-5.90503,1
228282000,2015-03-05 16:03:05,3.3,47.26108,-5.64487,1
228282000,2015-03-05 17:00:18,3.0,47.23403,-5.58308,1
228282000,2015-03-05 17:21:14,2.9,47.22411,-5.56146,1
228282000,2015-03-05 18:03:36,3.1,47.19682,-5.53417,1
228282000,2015-03-05 19:46:15,2.8,47.11485,-5.49238,1
228282000,2015-03-06 08:46:41,3.3,47.03957,-5.39431,1
228282000,2015-03-06 09:32:59,3.4,47.06378,-5.44287,1
228282000,2015-03-06 09:47:17,3.6,47.0743,-5.45438,1
228282000,2015-03-06 09:59:57,3.2,47.08444,-5.46344,1
228282000,2015-03-06 10:13:00,3.1,47.0945,-5.47367,1
228282000,2015-03-06 10:25:59,3.8,47.10507,-5.48319,1
228282000,2015-03-06 10:38:37,3.4,47.1147,-5.49464,1
228282000,2015-03-06 10:51:37,3.5,47.12563,-5.50281,1
228282000,2015-03-06 11:03:39,3.5,47.13563,-5.5104,1
228282000,2015-03-06 11:19:00,3.5,47.15005,-5.51464,1
228282000,2015-03-06 11:32:19,3.4,47.16244,-5.51883,1
228282000,2015-03-06 11:47:59,3.2,47.17707,-5.52452,1
228282000,2015-03-06 12:00:01,3.5,47.18839,-5.52765,1
228282000,2015-03-06 12:13:16,3.7,47.20123,-5.52927,1
228282000,2015-03-06 12:25:17,3.6,47.21317,-5.52922,1
228282000,2015-03-06 12:41:14,4.9,47.22336,-5.53099,1
228282000,2015-03-06 13:03:34,3.5,47.24856,-5.54761,1
228282000,2015-03-06 13:16:16,4.0,47.26043,-5.55375,1
228282000,2015-03-06 13:29:34,3.4,47.27225,-5.56088,1
228282000,2015-03-06 13:42:56,3.7,47.28484,-5.56509,1
228282000,2015-03-06 13:54:57,3.7,47.29702,-5.56453,1
228282000,2015-03-06 14:07:36,3.7,47.30943,-5.56518,1
228282000,2015-03-06 14:20:36,3.5,47.32236,-5.56396,1
228282000,2015-03-06 14:32:38,3.5,47.33397,-5.56457,1
228282000,2015-03-06 14:45:56,3.7,47.34668,-5.56165,1
228282000,2015-03-06 14:58:00,3.5,47.35705,-5.55305,1
228282000,2015-03-06 15:14:14,3.5,47.37172,-5.54462,1
228282000,2015-03-06 15:27:18,3.3,47.38305,-5.53795,1
228282000,2015-03-06 15:41:37,3.3,47.39512,-5.53087,1
228282000,2015-03-06 15:54:08,3.1,47.39641,-5.53029,1
228282000,2015-03-06 16:07:48,3.1,47.4122,-5.52055,1
228282000,2015-03-06 16:29:57,2.9,47.41233,-5.52048,1
228282000,2015-03-06 16:49:12,2.9,47.43367,-5.50596,1
