mmsi,timestamp,speed,lat,lon,"user_id: 8, medium_confidence"
431802000,2015-05-01 00:10:34,0.9,4.29,-126.72482,1
431802000,2015-05-01 00:10:34,0.9,4.29,-126.72482,1
431802000,2015-05-01 00:16:54,0.9,4.29017,-126.72318,1
431802000,2015-05-01 00:30:35,0.6,4.2905,-126.72,1
431802000,2015-05-01 00:34:45,0.8,4.29067,-126.71917,1
431802000,2015-05-01 00:36:03,0.8,4.29067,-126.71883,1
431802000,2015-05-01 00:36:53,0.8,4.29083,-126.71851,1
431802000,2015-05-01 00:41:54,0.9,4.291,-126.71733,1
431802000,2015-05-01 00:50:15,0.9,4.29133,-126.71517,1
431802000,2015-05-01 00:54:15,0.8,4.2915,-126.71416,1
431802000,2015-05-01 00:59:24,0.9,4.2915,-126.71283,1
431802000,2015-05-01 01:09:55,0.8,4.29167,-126.71016,1
431802000,2015-05-01 01:13:04,0.8,4.29167,-126.7095,1
431802000,2015-05-01 01:31:24,0.9,4.2915,-126.70517,1
431802000,2015-05-01 01:34:44,0.8,4.2915,-126.70433,0
431802000,2015-05-01 01:34:44,0.8,4.2915,-126.70433,0
431802000,2015-05-01 01:39:44,0.9,4.29133,-126.70317,0
431802000,2015-05-01 01:51:03,0.8,4.29133,-126.70067,0
431802000,2015-05-01 01:51:24,0.6,4.29133,-126.70051,0
431802000,2015-05-01 01:56:33,0.6,4.29117,-126.69949,0
431802000,2015-05-01 02:01:24,0.6,4.291,-126.69851,0
431802000,2015-05-01 02:12:35,0.8,4.29067,-126.69616,0
431802000,2015-05-01 02:13:55,0.8,4.29067,-126.69584,0
431802000,2015-05-01 02:18:55,9.2,4.28083,-126.69784,1
431802000,2015-05-01 02:22:44,4.6,4.27517,-126.69784,1
431802000,2015-05-01 02:26:24,5.5,4.27017,-126.699,1
431802000,2015-05-01 02:32:44,1.6,4.26667,-126.69984,1
431802000,2015-05-01 02:34:05,1.1,4.26617,-126.70016,1
431802000,2015-05-01 02:39:04,3.0,4.26333,-126.70283,1
431802000,2015-05-01 02:53:14,4.4,4.249,-126.70283,1
431802000,2015-05-01 02:53:31,4.3,4.24867,-126.70283,1
431802000,2015-05-01 03:16:03,5.0,4.2205,-126.70033,1
431802000,2015-05-01 03:19:31,5.1,4.216,-126.70016,1
431802000,2015-05-01 03:25:04,5.3,4.20917,-126.69933,1
431802000,2015-05-01 03:35:55,4.3,4.19533,-126.69682,1
431802000,2015-05-01 03:39:35,4.8,4.19083,-126.69633,1
431802000,2015-05-01 03:58:31,4.2,4.16917,-126.69434,1
431802000,2015-05-01 03:58:48,4.3,4.16883,-126.69434,1
431802000,2015-05-01 04:03:48,3.9,4.1625,-126.695,1
431802000,2015-05-01 04:20:33,4.8,4.13967,-126.69584,1
431802000,2015-05-01 04:20:33,4.8,4.13967,-126.69584,1
431802000,2015-05-01 04:22:50,5.0,4.13667,-126.69584,1
431802000,2015-05-01 04:44:05,4.3,4.1075,-126.6945,1
431802000,2015-05-01 07:21:24,0.9,3.92083,-126.69584,1
431802000,2015-05-01 08:07:43,4.4,3.8595,-126.69033,1
431802000,2015-05-01 08:08:03,4.4,3.859,-126.69033,1
431802000,2015-05-01 08:08:21,4.4,3.85867,-126.69033,1
431802000,2015-05-01 08:08:43,4.2,3.85833,-126.69033,1
431802000,2015-05-01 08:08:53,4.2,3.85817,-126.69033,1
431802000,2015-05-01 08:09:03,4.0,3.85783,-126.69033,1
431802000,2015-05-01 08:09:12,4.0,3.85767,-126.69033,1
431802000,2015-05-01 08:09:22,4.2,3.8575,-126.69033,1
431802000,2015-05-01 08:09:29,4.3,3.85733,-126.69033,1
431802000,2015-05-01 08:09:36,4.3,3.85717,-126.69033,1
431802000,2015-05-01 08:09:42,4.4,3.857,-126.69033,1
431802000,2015-05-01 08:09:53,4.6,3.85683,-126.69033,1
431802000,2015-05-01 08:10:03,4.8,3.8565,-126.69033,1
431802000,2015-05-01 08:10:12,4.9,3.85633,-126.69033,1
431802000,2015-05-01 08:10:53,5.0,3.85533,-126.69033,1
431802000,2015-05-01 08:11:03,5.0,3.855,-126.69033,1
431802000,2015-05-01 08:11:12,5.0,3.85483,-126.69033,1
431802000,2015-05-01 08:11:22,5.0,3.85467,-126.69033,1
431802000,2015-05-01 08:11:33,4.8,3.8545,-126.69033,1
431802000,2015-05-01 08:12:41,2.3,3.85383,-126.69033,1
