mmsi,timestamp,speed,lat,lon,"user_id: 8, medium_confidence"
227579000,2015-09-01 03:45:21,8.5,44.50641,-8.84287,0
227579000,2015-09-01 23:00:33,8.5,46.92749,-9.94606,0
227579000,2015-09-02 04:10:52,8.5,47.63377,-10.19436,0
227579000,2015-09-03 00:11:03,5.1,49.63212,-11.1318,1
227579000,2015-09-03 00:58:03,4.7,49.62705,-11.14843,1
227579000,2015-09-03 02:28:43,6.3,49.52732,-11.23145,1
227579000,2015-09-03 02:28:43,6.3,49.52732,-11.23145,1
227579000,2015-09-04 02:42:52,5.4,49.67903,-11.08514,1
227579000,2015-09-05 02:06:55,5.7,49.68291,-11.12371,1
227579000,2015-09-07 02:00:35,3.8,49.7969,-11.01646,1
227579000,2015-09-10 02:30:46,8.3,50.81276,-10.58716,0
227579000,2015-09-10 06:58:36,8.4,51.37973,-10.21097,0
227579000,2015-09-10 06:58:36,8.4,51.37973,-10.21097,0
227579000,2015-09-10 07:13:58,8.2,51.41,-10.18287,0
227579000,2015-09-10 07:29:19,8.0,51.438,-10.15106,0
227579000,2015-09-10 07:44:36,7.9,51.46535,-10.11837,0
227579000,2015-09-10 07:44:36,7.9,51.46535,-10.11837,0
227579000,2015-09-10 08:00:08,7.9,51.49282,-10.08388,0
227579000,2015-09-10 08:15:57,8.2,51.52023,-10.04745,0
227579000,2015-09-10 08:31:17,8.4,51.54624,-10.01033,0
227579000,2015-09-10 08:46:26,8.2,51.5721,-9.97239,0
227579000,2015-09-10 09:01:46,8.5,51.59981,-9.93757,0
227579000,2015-09-10 09:16:59,6.0,51.63059,-9.91634,0
227579000,2015-09-10 09:32:15,1.2,51.64919,-9.90513,0
227579000,2015-09-10 09:50:16,0.0,51.64921,-9.90493,0
227579000,2015-09-10 10:05:17,0.0,51.64917,-9.90495,0
227579000,2015-09-10 10:23:16,0.0,51.64917,-9.90489,0
227579000,2015-09-10 10:41:16,0.0,51.64922,-9.90494,0
227579000,2015-09-10 10:59:16,0.0,51.6492,-9.90495,0
227579000,2015-09-10 11:14:17,0.0,51.64916,-9.90491,0
227579000,2015-09-10 11:32:13,0.0,51.64918,-9.9049,0
227579000,2015-09-10 11:47:14,0.0,51.64913,-9.90491,0
227579000,2015-09-10 12:02:15,0.0,51.64915,-9.90491,0
227579000,2015-09-10 12:20:15,0.0,51.6492,-9.90494,0
227579000,2015-09-10 12:38:15,0.0,51.64922,-9.90493,0
227579000,2015-09-10 12:53:16,0.0,51.64923,-9.90495,0
227579000,2015-09-10 13:11:16,0.0,51.64921,-9.90496,0
227579000,2015-09-10 13:29:16,0.0,51.64918,-9.90496,0
227579000,2015-09-10 13:47:16,0.0,51.6492,-9.90489,0
227579000,2015-09-10 14:05:15,0.0,51.64922,-9.90492,0
227579000,2015-09-10 14:20:16,0.0,51.64916,-9.90496,0
227579000,2015-09-10 14:20:16,0.0,51.64916,-9.90496,0
227579000,2015-09-10 14:38:14,0.1,51.64922,-9.90489,0
227579000,2015-09-10 14:53:18,0.0,51.64923,-9.90494,0
227579000,2015-09-10 15:11:15,0.0,51.64923,-9.90498,0
227579000,2015-09-10 15:29:15,0.0,51.64923,-9.90493,0
227579000,2015-09-10 15:47:15,0.0,51.64923,-9.90488,0
227579000,2015-09-10 16:05:17,0.0,51.64921,-9.90492,0
227579000,2015-09-10 16:05:17,0.0,51.64921,-9.90492,0
227579000,2015-09-10 16:23:16,0.0,51.64921,-9.90495,0
227579000,2015-09-10 16:38:17,0.0,51.64922,-9.90499,0
227579000,2015-09-10 16:53:25,2.7,51.64931,-9.90572,0
227579000,2015-09-10 17:08:33,9.0,51.62338,-9.92127,0
227579000,2015-09-10 17:24:10,8.1,51.58982,-9.9431,0
227579000,2015-09-10 17:39:31,8.0,51.55795,-9.96331,0
227579000,2015-09-10 17:47:31,8.3,51.54161,-9.97376,0
227579000,2015-09-10 17:47:31,8.3,51.54161,-9.97376,0
227579000,2015-09-10 17:54:51,7.8,51.52669,-9.98351,0
227579000,2015-09-10 18:04:49,8.0,51.50656,-9.99742,0
227579000,2015-09-10 18:11:00,7.8,51.49424,-10.00655,0
227579000,2015-09-10 18:15:52,7.6,51.48488,-10.01309,0
227579000,2015-09-10 18:26:20,8.2,51.46398,-10.02847,0
227579000,2015-09-10 18:28:51,7.9,51.45896,-10.03218,0
227579000,2015-09-10 18:35:35,7.8,51.44576,-10.04228,0
227579000,2015-09-10 18:56:45,8.0,51.40439,-10.06719,0
227579000,2015-09-10 19:11:59,8.2,51.37097,-10.08742,0
227579000,2015-09-10 19:11:59,8.2,51.37097,-10.08742,0
227579000,2015-09-10 19:28:19,7.6,51.33778,-10.10689,0
227579000,2015-09-10 19:44:23,8.0,51.30547,-10.12518,0
227579000,2015-09-11 02:31:58,7.7,50.55393,-10.52409,0
227579000,2015-09-12 01:35:48,5.2,49.64606,-11.11108,1
227579000,2015-09-12 01:56:36,5.3,49.61979,-11.13865,1
227579000,2015-09-12 01:56:36,5.3,49.61979,-11.13865,1
227579000,2015-09-12 01:56:36,5.3,49.61979,-11.13865,1
227579000,2015-09-13 01:23:06,3.8,49.66985,-11.0153,1
227579000,2015-09-13 01:41:55,5.9,49.68086,-11.04086,1
227579000,2015-09-13 02:03:34,5.6,49.70681,-11.07375,1
227579000,2015-09-13 23:44:07,3.0,49.68727,-11.06174,1
227579000,2015-09-14 00:04:44,3.4,49.70284,-11.0796,1
227579000,2015-09-16 01:56:00,5.5,51.85295,-11.56665,1
227579000,2015-09-17 00:58:39,5.4,51.96833,-11.61732,1
227579000,2015-09-17 00:58:39,5.4,51.96833,-11.61732,1
227579000,2015-09-18 01:42:50,6.2,51.85674,-11.57576,1
227579000,2015-09-18 15:53:04,5.1,51.86436,-11.58326,1
227579000,2015-09-20 01:48:49,6.1,51.88984,-10.76175,0
227579000,2015-09-20 02:09:50,6.9,51.90545,-10.70694,0
227579000,2015-09-20 02:27:59,5.9,51.91905,-10.66041,0
227579000,2015-09-20 05:01:20,5.6,52.04938,-10.28831,0
227579000,2015-09-20 07:06:41,6.6,52.12561,-10.26822,0
227579000,2015-09-20 09:17:27,0.0,52.1381,-10.27541,0
227579000,2015-09-20 10:23:29,0.0,52.1381,-10.27534,0
227579000,2015-09-20 19:47:29,0.0,52.13809,-10.27525,0
227579000,2015-09-21 03:29:29,0.0,52.13845,-10.2753,0
227579000,2015-09-21 03:53:29,0.0,52.13845,-10.27533,0
227579000,2015-09-21 05:17:29,0.0,52.13841,-10.27534,0
227579000,2015-09-21 07:17:50,0.0,52.13848,-10.27531,0
227579000,2015-09-21 07:17:50,0.0,52.13848,-10.27531,0
227579000,2015-09-21 10:11:29,0.0,52.13847,-10.27526,0
227579000,2015-09-21 12:23:29,0.0,52.13844,-10.27529,0
227579000,2015-09-21 16:41:31,0.0,52.13844,-10.27527,0
227579000,2015-09-21 19:05:32,0.0,52.13846,-10.27533,0
227579000,2015-09-21 20:18:12,5.4,52.1267,-10.27516,0
227579000,2015-09-21 21:12:09,8.2,52.05748,-10.37825,0
227579000,2015-09-22 01:59:08,7.8,51.84692,-11.32323,1
227579000,2015-09-22 01:59:09,7.8,51.84692,-11.32323,1
227579000,2015-09-22 02:48:30,7.2,51.85143,-11.4712,1
227579000,2015-09-23 00:24:33,6.4,51.75883,-11.42779,1
227579000,2015-09-24 02:35:10,5.7,51.73015,-11.46281,1
227579000,2015-09-26 02:21:20,5.8,51.66117,-11.39579,1
227579000,2015-09-26 02:31:46,5.7,51.67723,-11.40363,1
227579000,2015-09-27 22:50:08,6.7,51.61572,-10.68922,0
227579000,2015-09-27 23:10:06,7.0,51.60712,-10.62881,0
227579000,2015-09-27 23:25:26,6.8,51.60088,-10.58367,0
227579000,2015-09-27 23:41:07,6.1,51.59347,-10.54017,0
227579000,2015-09-28 00:12:45,6.1,51.57612,-10.45465,0
227579000,2015-09-28 00:28:06,6.8,51.5679,-10.41288,0
227579000,2015-09-28 00:46:26,7.0,51.5585,-10.36144,0
227579000,2015-09-28 01:02:20,7.0,51.55121,-10.3153,0
227579000,2015-09-28 01:17:36,7.0,51.54852,-10.27054,0
227579000,2015-09-28 01:49:13,7.6,51.54517,-10.17128,0
227579000,2015-09-28 02:07:20,7.9,51.54187,-10.11042,0
227579000,2015-09-28 02:10:56,7.8,51.54173,-10.09798,0
227579000,2015-09-28 02:10:56,7.8,51.54173,-10.09798,0
227579000,2015-09-28 02:22:28,7.3,51.54097,-10.05849,0
227579000,2015-09-28 02:38:17,7.1,51.55462,-10.01566,0
227579000,2015-09-28 02:53:29,5.4,51.56878,-9.98098,0
227579000,2015-09-28 03:09:51,5.2,51.58615,-9.95291,0
227579000,2015-09-28 03:26:26,1.2,51.59377,-9.95053,0
227579000,2015-09-28 03:44:30,2.9,51.59951,-9.95111,0
227579000,2015-09-28 03:59:52,7.3,51.62086,-9.92322,0
227579000,2015-09-28 04:15:11,4.1,51.64711,-9.90786,0
227579000,2015-09-28 04:30:32,0.2,51.64828,-9.90665,0
227579000,2015-09-28 04:48:33,0.0,51.6483,-9.90647,0
227579000,2015-09-28 05:06:32,0.0,51.64831,-9.90651,0
227579000,2015-09-28 05:21:34,0.0,51.64826,-9.90642,0
227579000,2015-09-28 05:36:35,0.0,51.64832,-9.90646,0
227579000,2015-09-28 05:54:31,0.0,51.64835,-9.90657,0
227579000,2015-09-28 06:12:35,0.0,51.64826,-9.90651,0
227579000,2015-09-28 06:30:32,0.0,51.64832,-9.9065,0
227579000,2015-09-28 06:45:34,0.0,51.6483,-9.90652,0
227579000,2015-09-28 07:03:34,0.0,51.64848,-9.90641,0
227579000,2015-09-28 07:21:33,0.0,51.64835,-9.90654,0
227579000,2015-09-28 07:36:34,0.0,51.6483,-9.90653,0
227579000,2015-09-28 07:54:34,0.0,51.64833,-9.90651,0
227579000,2015-09-28 08:09:35,0.0,51.64825,-9.90659,0
227579000,2015-09-28 08:27:33,0.0,51.64823,-9.90656,0
227579000,2015-09-28 08:45:33,0.0,51.64838,-9.90646,0
227579000,2015-09-28 09:03:33,0.0,51.64831,-9.90647,0
227579000,2015-09-28 09:21:33,0.0,51.64836,-9.90653,0
227579000,2015-09-28 09:39:33,0.0,51.64826,-9.90653,0
227579000,2015-09-28 09:54:34,0.0,51.64822,-9.90652,0
227579000,2015-09-28 10:12:35,0.0,51.64828,-9.90653,0
227579000,2015-09-28 10:30:33,0.0,51.64829,-9.90654,0
227579000,2015-09-28 10:45:34,0.0,51.6483,-9.90654,0
227579000,2015-09-28 11:00:35,0.0,51.64832,-9.90645,0
227579000,2015-09-28 11:18:32,0.0,51.64832,-9.90647,0
227579000,2015-09-28 11:36:36,0.0,51.64833,-9.90655,0
227579000,2015-09-28 11:54:33,0.0,51.64835,-9.90649,0
227579000,2015-09-28 12:12:33,0.0,51.64835,-9.90647,0
227579000,2015-09-28 12:30:33,0.0,51.64831,-9.90645,0
227579000,2015-09-28 12:48:35,0.0,51.64831,-9.90643,0
227579000,2015-09-28 13:06:32,0.0,51.64835,-9.90644,0
227579000,2015-09-28 13:22:00,5.5,51.64031,-9.91043,0
227579000,2015-09-28 13:38:01,8.4,51.60865,-9.92944,0
227579000,2015-09-28 13:53:21,8.9,51.59144,-9.97844,0
227579000,2015-09-28 14:09:00,8.6,51.57484,-10.03207,0
227579000,2015-09-28 14:25:09,8.5,51.56303,-10.08989,0
227579000,2015-09-28 14:40:11,8.7,51.55419,-10.14515,0
227579000,2015-09-28 14:55:18,7.9,51.55478,-10.20175,0
227579000,2015-09-28 15:10:22,8.4,51.55318,-10.25677,0
227579000,2015-09-28 15:25:58,8.7,51.55966,-10.31428,0
227579000,2015-09-28 15:41:02,8.8,51.56999,-10.37034,0
227579000,2015-09-28 15:56:40,8.8,51.58099,-10.429,0
227579000,2015-09-28 16:12:00,8.4,51.59087,-10.48508,0
227579000,2015-09-28 16:29:20,8.7,51.60061,-10.54746,0
