mmsi,timestamp,speed,lat,lon,"user_id: 8, low_confidence"
247121880,2015-06-01 02:28:00,2.8,36.30673,15.3063,1
247121880,2015-06-02 16:41:08,2.7,36.3167,15.32537,1
247121880,2015-06-02 16:59:08,2.5,36.32391,15.33874,1
247121880,2015-06-02 17:33:09,2.4,36.33861,15.36165,0
247121880,2015-06-02 17:48:47,2.4,36.34533,15.37143,0
247121880,2015-06-02 18:04:27,2.5,36.34467,15.37083,0
247121880,2015-06-02 18:19:38,7.3,36.34497,15.37796,0
247121880,2015-06-02 19:32:20,2.4,36.38795,15.46613,1
247121880,2015-06-02 19:56:07,2.2,36.40383,15.46457,1
247121880,2015-06-02 20:11:39,2.3,36.41427,15.46376,1
247121880,2015-06-02 20:39:29,2.5,36.43231,15.46028,1
247121880,2015-06-02 21:11:29,2.4,36.45172,15.45408,1
247121880,2015-06-02 23:45:09,6.3,36.57801,15.4158,0
247121880,2015-06-03 00:09:37,6.3,36.62114,15.41027,0
247121880,2015-06-03 00:39:00,6.2,36.67194,15.40437,0
247121880,2015-06-03 00:54:18,6.0,36.69808,15.4019,0
247121880,2015-06-03 01:09:19,5.9,36.72338,15.39984,0
247121880,2015-06-03 01:24:39,6.0,36.74871,15.39731,0
247121880,2015-06-03 01:41:18,5.7,36.77629,15.39503,0
247121880,2015-06-03 01:56:49,5.9,36.80159,15.39351,0
247121880,2015-06-03 02:12:08,5.9,36.82675,15.39284,0
247121880,2015-06-03 02:28:20,5.8,36.85243,15.392,0
247121880,2015-06-03 02:44:17,5.9,36.87785,15.39079,0
247121880,2015-06-03 03:05:18,5.3,36.9102,15.38975,0
247121880,2015-06-03 03:29:18,5.2,36.94396,15.38404,0
247121880,2015-06-03 22:17:45,8.4,36.89218,15.35617,0
247121880,2015-06-03 22:36:17,8.5,36.84768,15.35883,0
247121880,2015-06-03 22:51:38,8.3,36.81188,15.36112,0
247121880,2015-06-04 02:12:40,4.8,36.34889,15.37231,0
247121880,2015-06-04 02:36:49,2.5,36.3314,15.35127,0
247121880,2015-06-04 02:51:58,2.4,36.32493,15.34084,1
247121880,2015-06-04 03:08:09,2.5,36.31831,15.32928,1
247121880,2015-06-04 03:24:49,2.5,36.31151,15.31812,1
247121880,2015-06-04 03:39:59,2.6,36.30491,15.30767,1
247121880,2015-06-04 03:56:57,3.1,36.29409,15.30029,1
247121880,2015-06-04 05:07:07,3.1,36.24192,15.30153,1
247121880,2015-06-04 06:12:08,2.4,36.19533,15.30484,1
247121880,2015-06-04 06:47:08,2.6,36.17119,15.30808,1
247121880,2015-06-04 08:00:00,2.2,36.13017,15.31115,1
247121880,2015-06-04 08:24:09,8.4,36.1356,15.31411,1
247121880,2015-06-04 08:41:28,2.5,36.1496,15.31274,1
247121880,2015-06-04 08:57:49,2.1,36.16012,15.31149,1
247121880,2015-06-04 11:42:32,2.8,36.27014,15.29968,1
247121880,2015-06-04 12:01:28,2.6,36.28349,15.29959,1
247121880,2015-06-04 12:19:07,2.9,36.29595,15.30045,1
247121880,2015-06-04 12:35:28,3.1,36.30744,15.307,1
247121880,2015-06-04 12:51:11,2.6,36.31403,15.32021,1
247121880,2015-06-04 13:12:08,2.6,36.32215,15.3356,1
247121880,2015-06-04 13:28:18,2.6,36.32878,15.34668,1
247121880,2015-06-04 13:44:07,2.7,36.3354,15.35774,0
247121880,2015-06-04 13:59:29,3.5,36.33835,15.35955,0
247121880,2015-06-04 14:15:20,3.5,36.34379,15.35699,0
247121880,2015-06-04 14:31:20,8.6,36.32849,15.3576,0
247121880,2015-06-04 14:51:57,1.1,36.32115,15.34148,1
247121880,2015-06-04 15:09:48,2.5,36.31527,15.32793,1
247121880,2015-06-04 15:28:08,0.7,36.30919,15.31404,1
247121880,2015-06-04 15:44:49,2.5,36.30248,15.30176,1
247121880,2015-06-04 16:05:48,2.7,36.28635,15.3001,1
247121880,2015-06-04 16:36:28,2.5,36.26428,15.30035,1
247121880,2015-06-04 17:13:08,2.7,36.23822,15.30183,1
247121880,2015-06-04 17:30:57,2.6,36.22501,15.30294,1
247121880,2015-06-04 18:04:27,2.5,36.20114,15.30539,1
247121880,2015-06-04 18:19:48,2.4,36.02146,15.30676,1
247121880,2015-06-04 18:39:08,2.4,36.17709,15.30839,1
247121880,2015-06-04 18:54:27,2.5,36.16645,15.30992,1
247121880,2015-06-04 19:10:30,2.5,36.15531,15.31217,1
247121880,2015-06-04 19:26:29,1.9,36.15676,15.31177,1
247121880,2015-06-04 19:42:48,8.7,36.14531,15.3288,0
247121880,2015-06-04 19:58:38,8.5,36.12995,15.372,0
247121880,2015-06-04 20:15:08,8.6,36.11629,15.41806,1
247121880,2015-06-05 14:43:56,1.2,35.84101,15.40176,1
247121880,2015-06-05 15:01:16,2.5,35.85152,15.40293,1
247121880,2015-06-07 18:02:09,2.5,36.0167,15.41093,1
247121880,2015-06-07 18:18:48,2.6,36.02831,15.41362,1
247121880,2015-06-07 18:34:50,2.8,36.03925,15.41803,1
247121880,2015-06-07 18:51:10,2.5,36.05016,15.42238,1
247121880,2015-06-07 19:06:28,2.5,36.06005,15.42728,1
247121880,2015-06-07 19:22:40,2.5,36.07047,15.43223,1
247121880,2015-06-07 19:41:10,2.5,36.08261,15.43726,1
247121880,2015-06-07 20:49:18,0.8,36.10892,15.42546,1
247121880,2015-06-07 21:30:09,2.5,36.07757,15.42922,1
247121880,2015-06-08 02:28:20,6.5,36.07001,15.32952,0
247121880,2015-06-08 02:43:28,6.5,36.09492,15.31502,0
247121880,2015-06-08 02:58:40,5.2,36.11991,15.31019,1
247121880,2015-06-08 03:15:01,2.4,36.1299,15.31073,1
247121880,2015-06-08 03:30:09,2.4,36.14001,15.31094,1
247121880,2015-06-08 03:45:40,2.5,36.15055,15.31093,1
247121880,2015-06-08 04:04:30,2.5,36.16331,15.3104,1
247121880,2015-06-08 19:27:49,2.5,36.33565,15.36558,0
247121880,2015-06-08 19:54:00,1.5,36.33979,15.37142,0
247121880,2015-06-08 20:09:20,0.1,36.34359,15.37522,0
247121880,2015-06-08 20:26:20,0.0,36.34344,15.37643,0
247121880,2015-06-08 20:43:09,0.1,36.34337,15.37736,0
247121880,2015-06-08 21:00:01,0.3,36.34362,15.37832,0
247121880,2015-06-08 21:15:50,0.1,36.34379,15.37887,0
247121880,2015-06-08 21:32:49,0.1,36.34393,15.37936,0
247121880,2015-06-09 03:35:59,2.4,36.31916,15.33455,1
247121880,2015-06-09 03:51:59,2.5,36.31322,15.32317,1
247121880,2015-06-09 04:07:49,2.5,36.30758,15.31163,1
247121880,2015-06-09 07:40:22,2.5,36.15466,15.31238,1
247121880,2015-06-09 10:38:03,2.6,36.25912,15.3003,1
247121880,2015-06-09 10:54:13,2.4,36.27028,15.29993,1
247121880,2015-06-09 11:09:23,2.5,36.28094,0.34847,0
247121880,2015-06-09 11:29:24,2.6,36.29502,15.30114,1
247121880,2015-06-09 11:45:12,2.5,36.30598,15.30495,1
247121880,2015-06-09 12:00:22,3.1,36.31417,15.31675,1
247121880,2015-06-09 12:16:33,2.6,36.3208,15.33052,1
247121880,2015-06-09 12:32:44,2.5,36.32652,15.34294,1
247121880,2015-06-09 12:49:42,2.7,36.33292,15.35561,0
247121880,2015-06-09 13:05:32,2.4,36.33986,15.36638,0
247121880,2015-06-09 13:21:33,2.4,36.3468,15.37733,0
247121880,2015-06-09 13:38:34,2.6,36.35435,15.38889,0
247121880,2015-06-09 13:55:11,2.4,36.36205,15.40001,0
247121880,2015-06-09 14:11:13,1.6,36.36098,15.39735,0
247121880,2015-06-09 14:26:23,8.8,36.38327,15.40051,0
247121880,2015-06-09 15:26:24,8.9,36.53286,15.40117,0
247121880,2015-06-09 16:26:04,9.2,36.68423,15.39072,0
247121880,2015-06-09 16:42:22,9.2,36.72616,15.38712,0
247121880,2015-06-09 16:57:44,9.0,36.76526,15.38505,0
247121880,2015-06-09 17:22:13,8.9,36.82599,15.38129,0
247121880,2015-06-09 17:39:22,8.8,36.86808,15.37559,0
247121880,2015-06-09 17:54:43,8.8,36.90515,15.36861,0
247121880,2015-06-09 18:10:15,8.7,36.94286,15.3624,0
247121880,2015-06-09 22:16:06,8.3,36.95004,15.35339,0
247121880,2015-06-09 22:33:34,8.2,36.90964,15.35398,0
247121880,2015-06-09 23:04:33,8.7,36.83601,15.35353,0
247121880,2015-06-10 01:25:24,8.3,36.50697,15.35683,0
247121880,2015-06-10 02:00:03,8.5,36.42621,15.35665,0
247121880,2015-06-10 02:38:04,1.5,36.34059,15.35668,0
247121880,2015-06-10 02:54:04,0.5,36.33728,15.36226,0
247121880,2015-06-10 03:11:03,4.8,36.32788,15.346,1
247121880,2015-06-10 03:27:13,2.5,36.32243,15.33557,1
247121880,2015-06-10 03:42:44,2.5,36.31634,15.32468,1
247121880,2015-06-10 03:59:52,2.5,36.30943,15.31255,1
247121880,2015-06-10 05:15:23,2.6,36.2568,15.30081,1
247121880,2015-06-10 05:39:03,2.8,36.23938,15.30132,1
247121880,2015-06-10 05:55:44,2.6,36.22704,15.30212,1
247121880,2015-06-10 06:13:04,2.6,36.21449,15.30324,1
247121880,2015-06-10 06:29:04,2.5,36.20308,15.30455,1
247121880,2015-06-10 06:44:43,2.5,36.19187,15.30592,1
247121880,2015-06-10 07:05:42,2.5,36.1769,15.30781,1
247121880,2015-06-10 07:22:23,2.5,36.16486,15.30848,1
247121880,2015-06-10 07:37:43,2.6,36.15379,0.36204,0
247121880,2015-06-10 08:07:13,2.6,36.13236,15.30973,1
247121880,2015-06-10 08:25:12,1.6,36.13276,15.3076,1
247121880,2015-06-10 08:45:52,1.6,36.14816,15.31128,1
247121880,2015-06-10 09:02:53,2.4,36.15934,15.31051,1
247121880,2015-06-10 09:22:42,2.4,36.17306,15.3096,1
247121880,2015-06-10 10:03:53,2.5,36.20094,15.3047,1
247121880,2015-06-10 10:33:43,2.5,36.22164,15.30228,1
247121880,2015-06-10 10:49:23,2.6,36.23291,15.30153,1
247121880,2015-06-10 11:06:13,2.7,36.24537,15.30066,1
247121880,2015-06-10 11:21:31,2.3,36.25635,15.3,1
247121880,2015-06-10 11:44:14,2.4,36.27255,15.30024,1
247121880,2015-06-10 12:00:42,2.4,36.28418,15.30031,1
247121880,2015-06-10 12:16:05,2.6,36.29499,15.30114,1
247121880,2015-06-10 12:32:21,2.7,36.30607,15.30622,1
247121880,2015-06-10 12:48:16,2.7,36.31419,15.31871,1
247121880,2015-06-10 13:04:23,2.5,36.32117,15.33152,1
247121880,2015-06-10 13:20:42,2.5,36.32796,15.34319,1
247121880,2015-06-10 13:36:14,3.1,36.33133,15.3491,1
247121880,2015-06-10 13:51:52,1.3,36.33363,15.34953,1
247121880,2015-06-10 14:09:23,1.4,36.32458,15.34057,1
247121880,2015-06-10 14:25:34,2.2,36.31815,15.33011,1
247121880,2015-06-10 14:42:25,2.6,36.31112,15.31853,1
247121880,2015-06-10 15:25:33,2.8,36.28583,15.30115,1
247121880,2015-06-10 19:49:22,7.9,36.11551,15.3104,1
247121880,2015-06-10 20:04:42,8.0,36.11371,15.35332,0
247121880,2015-06-10 20:51:01,2.3,36.08863,15.43051,1
247121880,2015-06-10 23:12:03,2.7,35.99131,15.40415,1
247121880,2015-06-10 23:28:44,2.7,35.97895,15.40563,1
247121880,2015-06-10 23:45:03,2.2,35.9669,15.40645,1
247121880,2015-06-11 00:00:33,2.5,35.95542,15.40674,1
247121880,2015-06-11 00:18:32,2.0,35.94255,15.40924,1
247121880,2015-06-11 00:37:23,0.2,35.94597,15.41015,1
247121880,2015-06-11 15:32:50,2.5,35.87963,15.36268,1
247121880,2015-06-11 16:03:42,2.5,35.90118,15.35888,1
247121880,2015-06-11 16:27:54,2.6,35.91813,15.3573,1
247121880,2015-06-11 16:49:41,2.5,35.93371,15.35786,1
247121880,2015-06-11 17:15:00,2.4,35.95164,15.36,1
247121880,2015-06-11 17:30:41,2.5,35.9628,15.36197,1
247121880,2015-06-11 18:01:00,2.5,35.98398,15.36577,1
247121880,2015-06-11 18:27:31,2.6,36.00244,15.36891,1
247121880,2015-06-11 18:45:21,2.5,36.01462,15.37102,1
247121880,2015-06-11 19:02:20,2.5,36.02666,15.37352,1
247121880,2015-06-11 19:17:21,2.5,36.03721,15.37623,1
