mmsi,timestamp,speed,lat,lon,"user_id: 8, low_confidence"
224020170,2015-06-01 02:52:44,0.2,38.10917,1.45631,0
224020170,2015-06-01 03:07:56,0.3,38.10884,1.45613,0
224020170,2015-06-01 05:33:22,0.1,38.11568,1.45908,0
224020170,2015-06-01 05:33:22,0.1,38.11568,1.45908,0
224020170,2015-06-01 15:52:07,0.5,38.10121,1.48129,0
224020170,2015-06-01 16:16:44,0.3,38.10319,1.48154,0
224020170,2015-06-01 16:32:54,0.2,38.10472,1.48181,0
224020170,2015-06-01 17:59:13,0.1,38.11412,1.48509,0
224020170,2015-06-01 18:26:03,0.5,38.11683,1.48691,0
224020170,2015-06-01 19:52:34,0.4,38.12422,1.49365,0
224020170,2015-06-01 20:19:54,0.3,38.12627,1.49666,0
224020170,2015-06-01 21:16:04,0.4,38.12993,1.5026,0
224020170,2015-06-01 22:16:14,0.5,38.13425,1.5088,0
224020170,2015-06-01 22:38:54,0.3,38.13585,1.51091,0
224020170,2015-06-01 22:54:35,0.5,38.13704,1.51246,0
224020170,2015-06-01 23:09:52,0.5,38.13817,1.51405,0
224020170,2015-06-01 23:17:43,0.3,38.1387,1.51495,0
224020170,2015-06-01 23:17:45,0.2,38.1387,1.51495,0
224020170,2015-06-01 23:25:34,0.5,38.13931,1.51589,0
224020170,2015-06-01 23:40:44,0.5,38.14046,1.51777,0
224020170,2015-06-02 00:16:33,0.4,38.14308,1.52218,0
224020170,2015-06-02 00:48:45,0.5,38.14526,1.52626,0
224020170,2015-06-02 01:04:22,0.2,38.14623,1.52821,0
224020170,2015-06-02 01:56:45,0.3,38.14779,1.53401,0
224020170,2015-06-02 02:12:44,0.2,38.14806,1.53588,0
224020170,2015-06-02 03:25:43,0.6,38.14841,1.54582,0
224020170,2015-06-02 03:42:23,0.6,38.14798,1.54805,0
224020170,2015-06-02 03:58:22,0.5,38.14748,1.55011,0
224020170,2015-06-02 04:13:23,0.3,38.14701,1.55211,0
224020170,2015-06-02 04:47:23,0.2,38.14598,1.55626,0
224020170,2015-06-02 05:05:43,0.4,38.14499,1.55808,0
224020170,2015-06-02 05:26:25,0.1,38.14407,1.55998,0
224020170,2015-06-02 05:44:22,0.0,38.14303,1.56149,0
224020170,2015-06-02 05:56:23,0.3,38.14231,1.56246,0
224020170,2015-06-02 05:56:27,0.2,38.14231,1.56246,0
224020170,2015-06-02 06:01:03,0.2,38.14202,1.56283,0
224020170,2015-06-02 06:16:42,0.2,38.1411,1.56402,0
224020170,2015-06-02 06:17:47,0.4,38.14106,1.56409,0
224020170,2015-06-02 06:18:02,0.3,38.14105,1.56411,0
224020170,2015-06-02 06:34:04,0.3,38.14034,1.56544,0
224020170,2015-06-02 06:35:14,0.5,38.14026,1.56553,0
224020170,2015-06-02 06:35:16,0.4,38.14026,1.56553,0
224020170,2015-06-02 06:50:13,0.3,38.13951,1.5667,0
224020170,2015-06-02 07:08:15,0.3,38.13854,1.56784,0
224020170,2015-06-02 08:28:53,0.5,38.13449,1.5642,0
224020170,2015-06-02 08:46:43,0.4,38.13449,1.56135,0
224020170,2015-06-02 09:49:12,0.5,38.13865,1.55086,0
224020170,2015-06-02 10:41:32,0.5,38.13947,1.54916,0
224020170,2015-06-02 11:17:33,0.2,38.14094,1.55229,0
224020170,2015-06-02 12:53:23,0.0,38.14264,1.55742,0
224020170,2015-06-02 13:11:04,0.1,38.14297,1.55812,0
224020170,2015-06-02 13:26:44,0.2,38.14317,1.55868,0
224020170,2015-06-02 13:42:02,0.2,38.14356,1.5593,0
224020170,2015-06-02 13:57:22,0.1,38.1436,1.55986,0
224020170,2015-06-02 14:12:54,0.2,38.14351,1.5604,0
224020170,2015-06-02 14:29:25,0.0,38.14349,1.56106,0
224020170,2015-06-02 14:46:33,0.1,38.14341,1.56162,0
224020170,2015-06-02 15:43:34,0.4,38.14389,1.56245,0
224020170,2015-06-02 16:03:35,0.7,38.14431,1.55909,0
224020170,2015-06-02 16:20:02,0.3,38.14449,1.55607,0
224020170,2015-06-02 16:50:14,0.6,38.14595,1.5517,0
224020170,2015-06-02 18:53:24,0.3,38.15498,1.54393,0
224020170,2015-06-02 19:13:22,0.3,38.15543,1.54526,0
224020170,2015-06-02 19:31:03,0.1,38.15599,1.54642,0
224020170,2015-06-02 19:56:43,0.7,38.15667,1.54824,0
224020170,2015-06-02 20:32:13,0.1,38.15699,1.55064,0
224020170,2015-06-02 20:47:34,0.5,38.15706,1.55167,0
224020170,2015-06-02 21:04:03,0.5,38.15722,1.55282,0
224020170,2015-06-02 21:20:45,0.1,38.15718,1.55394,0
224020170,2015-06-02 21:36:53,0.4,38.15733,1.55499,0
224020170,2015-06-02 21:52:24,0.2,38.15742,1.55608,0
224020170,2015-06-02 22:24:23,0.3,38.15734,1.55885,0
224020170,2015-06-02 22:42:43,0.4,38.15739,1.56028,0
224020170,2015-06-02 23:00:44,0.2,38.15718,1.56131,0
224020170,2015-06-02 23:20:42,0.5,38.15591,1.55853,0
224020170,2015-06-02 23:43:23,0.6,38.15351,1.55615,0
224020170,2015-06-03 00:04:22,0.9,38.15091,1.55435,0
224020170,2015-06-03 03:09:13,0.1,38.15401,1.54445,0
224020170,2015-06-03 03:25:54,0.8,38.15411,1.54471,0
224020170,2015-06-03 08:14:43,0.9,38.14503,1.53908,0
224020170,2015-06-03 08:30:35,0.4,38.14378,1.53884,0
224020170,2015-06-03 08:46:34,1.2,38.14247,1.53858,0
224020170,2015-06-03 09:02:36,0.2,38.14117,1.53824,0
224020170,2015-06-03 09:06:13,1.2,38.14088,1.53817,0
224020170,2015-06-03 09:18:04,0.2,38.14,1.5378,0
224020170,2015-06-03 09:18:53,1.3,38.13988,1.53778,0
224020170,2015-06-03 09:23:34,0.7,38.13941,1.53769,0
224020170,2015-06-03 09:34:01,1.5,38.13853,1.53727,0
224020170,2015-06-03 09:34:33,0.3,38.13849,1.53723,0
224020170,2015-06-03 09:51:05,0.3,38.13718,1.53653,0
224020170,2015-06-03 09:52:15,0.5,38.13708,1.53648,0
224020170,2015-06-03 09:52:17,0.4,38.13708,1.53648,0
224020170,2015-06-03 10:06:52,0.2,38.13566,1.53589,0
224020170,2015-06-03 10:07:42,0.6,38.13557,1.53587,0
224020170,2015-06-03 10:10:14,2.8,38.13537,1.53562,0
224020170,2015-06-03 10:25:24,2.2,38.13778,1.53191,0
224020170,2015-06-03 10:41:15,0.7,38.14033,1.53025,0
224020170,2015-06-03 10:43:55,2.1,38.14006,1.52977,0
224020170,2015-06-03 10:45:56,0.2,38.13983,1.52926,0
224020170,2015-06-03 10:57:43,1.7,38.13809,1.52724,0
224020170,2015-06-03 11:05:35,0.1,38.1368,1.52636,0
224020170,2015-06-03 11:10:19,1.1,38.13611,1.52598,0
224020170,2015-06-03 11:15:44,0.5,38.13535,1.52559,0
224020170,2015-06-03 11:21:56,0.5,38.13471,1.52507,0
224020170,2015-06-03 11:25:43,1.5,38.13437,1.52478,0
224020170,2015-06-03 11:31:34,0.3,38.13399,1.52427,0
224020170,2015-06-03 12:03:36,0.7,38.13205,1.52132,0
224020170,2015-06-03 12:18:54,0.4,38.13099,1.5198,0
224020170,2015-06-03 12:34:06,1.2,38.13006,1.51833,0
224020170,2015-06-03 12:52:11,0.9,38.12903,1.5166,0
224020170,2015-06-03 13:10:22,0.9,38.12842,1.51473,0
224020170,2015-06-03 15:54:13,1.3,38.13026,1.50256,0
224020170,2015-06-03 19:51:45,1.2,38.15017,1.52054,0
224020170,2015-06-03 20:10:33,0.3,38.15121,1.52333,0
224020170,2015-06-03 23:28:54,1.0,38.15578,1.5526,0
224020170,2015-06-03 23:48:14,0.8,38.15493,1.55527,0
224020170,2015-06-04 00:10:55,0.8,38.15395,1.55833,0
224020170,2015-06-04 04:54:43,1.0,38.13592,1.54966,0
224020170,2015-06-04 08:56:36,0.2,38.12911,1.53071,0
224020170,2015-06-04 09:13:14,0.3,38.12917,1.52991,0
224020170,2015-06-04 09:29:16,0.4,38.12911,1.52915,0
224020170,2015-06-05 11:25:34,0.5,38.14441,1.46062,0
224020170,2015-06-05 11:40:36,0.2,38.14433,1.45871,0
224020170,2015-06-05 11:56:15,0.4,38.14407,1.45666,0
224020170,2015-06-05 12:12:14,0.1,38.14273,1.45626,0
224020170,2015-06-05 12:28:45,0.0,38.14166,1.45607,0
224020170,2015-06-05 12:44:14,0.1,38.14086,1.45584,0
224020170,2015-06-05 13:01:12,0.1,38.14016,1.45551,0
224020170,2015-06-05 13:17:15,0.0,38.1398,1.45513,0
224020170,2015-06-05 13:33:35,0.2,38.13944,1.45468,0
224020170,2015-06-05 13:49:46,0.2,38.13905,1.45409,0
224020170,2015-06-05 14:06:05,0.2,38.13863,1.45357,0
224020170,2015-06-05 14:23:04,0.4,38.13829,1.45305,0
224020170,2015-06-05 14:38:44,0.4,38.13788,1.4526,0
224020170,2015-06-05 14:54:14,0.2,38.13739,1.45203,0
224020170,2015-06-05 15:09:15,0.3,38.13704,1.45145,0
224020170,2015-06-05 15:26:53,1.1,38.13657,1.45083,0
224020170,2015-06-05 15:47:13,0.2,38.13603,1.45004,0
224020170,2015-06-05 16:14:23,0.6,38.13511,1.44892,0
224020170,2015-06-05 16:14:23,0.6,38.13511,1.44892,0
224020170,2015-06-05 16:48:14,0.7,38.13358,1.44761,0
224020170,2015-06-05 17:04:33,0.2,38.13268,1.44692,0
224020170,2015-06-05 17:19:54,0.3,38.13183,1.44611,0
224020170,2015-06-05 17:35:35,0.2,38.13085,1.44529,0
224020170,2015-06-05 17:51:05,0.4,38.12994,1.4444,0
224020170,2015-06-05 18:06:25,1.0,38.13252,1.44084,0
224020170,2015-06-05 19:05:34,1.3,38.13599,1.43032,0
224020170,2015-06-05 19:23:25,0.4,38.13443,1.42764,0
224020170,2015-06-05 19:39:35,0.6,38.13308,1.4261,0
224020170,2015-06-05 20:12:03,0.5,38.13138,0.07575,0
224020170,2015-06-05 20:28:36,0.3,38.13085,1.42161,0
224020170,2015-06-05 20:44:35,0.2,38.13045,1.42018,0
224020170,2015-06-05 21:00:34,0.6,38.13014,1.41871,0
224020170,2015-06-05 21:16:06,0.8,38.13014,1.41718,0
224020170,2015-06-05 21:43:55,0.7,38.13006,1.41434,0
224020170,2015-06-05 22:09:32,0.3,38.13012,1.41165,0
224020170,2015-06-05 22:25:32,0.5,38.1304,1.40999,0
224020170,2015-06-05 22:43:55,0.2,38.13092,1.40827,0
224020170,2015-06-05 23:00:55,0.4,38.1313,1.40681,0
224020170,2015-06-06 01:27:46,0.6,38.13674,1.39316,0
224020170,2015-06-06 01:27:46,0.6,38.13674,1.39316,0
224020170,2015-06-06 01:27:46,0.6,38.13674,1.39316,0
224020170,2015-06-06 02:18:15,0.5,38.14167,1.38381,0
224020170,2015-06-06 02:34:12,0.6,38.14318,1.38112,0
224020170,2015-06-06 02:35:07,0.9,38.14326,1.38098,0
224020170,2015-06-06 02:35:09,0.9,38.14326,1.38098,0
224020170,2015-06-06 03:43:43,0.2,38.14479,1.37995,0
224020170,2015-06-06 03:43:43,0.2,38.14479,1.37995,0
224020170,2015-06-06 03:59:34,0.3,38.14531,1.38014,0
224020170,2015-06-06 04:02:57,2.0,38.14432,1.38056,0
224020170,2015-06-06 04:09:00,1.5,38.14435,1.38623,0
224020170,2015-06-06 04:16:53,1.8,38.14735,1.38878,0
224020170,2015-06-06 04:39:35,1.8,38.15308,1.38765,0
224020170,2015-06-06 04:54:45,0.4,38.15279,1.38535,0
224020170,2015-06-06 04:54:45,0.4,38.15279,1.38535,0
224020170,2015-06-06 05:05:09,0.6,38.1524,1.38513,0
224020170,2015-06-06 05:15:04,0.2,38.152,1.38503,0
224020170,2015-06-06 05:15:05,0.2,38.152,1.38503,0
224020170,2015-06-06 05:32:26,0.4,38.15133,1.38514,0
224020170,2015-06-06 05:48:34,0.3,38.15107,1.38537,0
224020170,2015-06-06 06:05:16,1.3,38.15086,1.3856,0
224020170,2015-06-06 06:22:36,0.9,38.15225,1.38278,0
224020170,2015-06-06 06:28:09,1.4,38.15195,1.38139,0
224020170,2015-06-06 06:28:11,1.3,38.15195,1.38139,0
224020170,2015-06-06 06:38:54,2.1,38.15048,1.37772,0
224020170,2015-06-06 06:55:35,1.0,38.14717,1.37179,0
224020170,2015-06-06 07:03:11,0.7,38.14669,1.37131,0
224020170,2015-06-06 07:03:14,0.6,38.14669,1.37131,0
224020170,2015-06-06 07:12:03,0.3,38.14703,1.37143,0
224020170,2015-06-06 07:27:13,0.0,38.14711,1.37173,0
224020170,2015-06-06 07:43:13,0.2,38.14679,1.37197,0
224020170,2015-06-06 07:59:55,0.3,38.14644,1.37229,0
224020170,2015-06-06 08:15:44,0.8,38.1464,1.37239,0
224020170,2015-06-06 08:30:54,3.2,38.14553,1.37549,0
224020170,2015-06-06 08:32:22,2.5,38.1452,1.37654,0
224020170,2015-06-06 08:34:23,0.9,38.14473,1.37691,0
224020170,2015-06-06 08:46:53,0.4,38.14337,1.37547,0
224020170,2015-06-06 08:48:21,0.3,38.14323,1.37532,0
224020170,2015-06-06 08:50:26,0.4,38.14302,1.3751,0
224020170,2015-06-06 09:02:15,0.9,38.14193,1.37351,0
224020170,2015-06-06 09:03:22,1.0,38.14188,1.37341,0
224020170,2015-06-06 09:07:24,1.5,38.14158,1.37284,0
224020170,2015-06-06 09:19:15,0.5,38.14075,1.37119,0
224020170,2015-06-06 09:19:26,0.5,38.14075,1.37119,0
224020170,2015-06-06 09:27:29,0.8,38.14027,1.37017,0
224020170,2015-06-06 09:35:29,1.2,38.13942,1.369,0
224020170,2015-06-06 09:38:28,0.7,38.13887,1.36853,0
224020170,2015-06-06 09:42:31,0.6,38.13867,1.36787,0
224020170,2015-06-06 09:50:36,0.7,38.13831,1.36578,0
224020170,2015-06-06 09:56:31,0.7,38.13809,1.36461,0
224020170,2015-06-06 10:00:34,0.4,38.13797,1.36384,0
224020170,2015-06-06 10:07:28,0.8,38.13772,1.36238,0
224020170,2015-06-06 10:12:32,1.2,38.13751,1.36108,0
224020170,2015-06-06 10:16:34,0.6,38.13737,1.36015,0
224020170,2015-06-06 10:24:31,0.5,38.13707,1.35828,0
224020170,2015-06-06 10:29:33,0.6,38.13692,1.35719,0
224020170,2015-06-06 10:40:35,0.5,38.13649,1.35458,0
224020170,2015-06-06 10:41:37,0.9,38.13648,1.35443,0
224020170,2015-06-06 10:45:34,0.6,38.13634,1.35353,0
224020170,2015-06-06 11:02:37,0.8,38.13563,1.34942,0
224020170,2015-06-06 11:09:37,0.7,38.1354,1.34779,0
224020170,2015-06-06 11:18:56,1.1,38.13494,1.34537,0
224020170,2015-06-06 11:34:05,0.9,38.13445,1.34172,0
224020170,2015-06-06 12:04:53,0.7,38.13326,1.33421,0
224020170,2015-06-06 12:20:55,0.8,38.13285,1.33029,0
224020170,2015-06-06 12:47:23,0.9,38.13214,1.32362,0
224020170,2015-06-06 14:48:14,4.0,38.14143,1.30224,0
224020170,2015-06-06 15:29:03,2.4,38.14585,1.27399,0
224020170,2015-06-06 15:50:53,1.9,38.14509,1.25752,0
224020170,2015-06-06 16:07:02,1.8,38.1452,1.24828,0
224020170,2015-06-06 16:07:02,1.8,38.1452,1.24828,0
224020170,2015-06-06 16:16:46,2.0,38.14554,1.24357,0
224020170,2015-06-06 16:22:03,8.9,38.14472,1.2581,0
224020170,2015-06-06 16:23:53,8.8,38.14427,1.26427,0
224020170,2015-06-06 16:33:07,0.8,38.14393,1.27464,0
224020170,2015-06-06 16:42:58,2.8,38.14288,1.27323,0
224020170,2015-06-06 17:02:56,9.8,38.1329,1.20661,0
224020170,2015-06-06 17:05:07,9.9,38.13201,1.20149,0
224020170,2015-06-06 17:20:13,9.7,38.12397,1.14821,0
224020170,2015-06-06 17:35:11,9.4,38.11715,1.10131,0
224020170,2015-06-06 17:35:12,9.4,38.11715,1.10131,0
224020170,2015-06-06 17:35:14,9.4,38.11715,1.10131,0
224020170,2015-06-06 17:51:15,9.2,38.11024,1.04777,0
224020170,2015-06-06 17:58:12,8.8,38.10767,1.02752,0
224020170,2015-06-06 18:01:16,9.2,38.10649,1.01802,0
224020170,2015-06-06 18:07:24,9.3,38.10355,0.99625,0
224020170,2015-06-06 18:19:15,9.2,38.09857,0.96081,0
224020170,2015-06-06 18:23:12,8.7,38.09636,0.94616,0
224020170,2015-06-06 18:32:17,9.1,38.09223,0.91901,0
224020170,2015-06-06 18:35:00,9.0,38.09072,0.90973,0
224020170,2015-06-06 18:38:52,9.4,38.0887,0.89732,0
224020170,2015-06-06 18:52:16,8.9,38.08189,0.85617,0
