mmsi,timestamp,speed,lat,lon,"user_id: 8, medium_confidence"
431802000,2015-01-01 00:00:45,1.0,-12.49117,-118.88416,1
431802000,2015-01-01 00:18:39,1.6,-12.50033,-118.88766,1
431802000,2015-01-01 00:19:10,1.7,-12.50067,-118.8875,1
431802000,2015-01-01 01:46:29,4.9,-12.60167,-118.88866,1
431802000,2015-01-01 01:46:29,4.9,-12.60167,-118.88866,1
431802000,2015-01-01 01:50:36,4.2,-12.60633,-118.88866,1
431802000,2015-01-01 01:50:36,4.2,-12.60633,-118.88866,1
431802000,2015-01-01 03:20:37,4.5,-12.704,-118.89082,1
431802000,2015-01-01 03:20:37,4.5,-12.704,-118.89082,1
431802000,2015-01-01 03:21:56,5.2,-12.706,-118.89082,1
431802000,2015-01-01 03:21:56,5.2,-12.706,-118.89082,1
431802000,2015-01-01 03:22:26,5.2,-12.70667,-118.89082,1
431802000,2015-01-01 03:22:26,5.2,-12.70667,-118.89082,1
431802000,2015-01-01 03:22:37,5.0,-12.707,-118.89082,1
431802000,2015-01-01 03:22:37,5.0,-12.707,-118.89082,1
431802000,2015-01-01 03:22:56,4.9,-12.7075,-118.89082,1
431802000,2015-01-01 03:22:56,4.9,-12.7075,-118.89082,1
431802000,2015-01-01 03:23:35,4.5,-12.70833,-118.89066,1
431802000,2015-01-01 03:23:35,4.5,-12.70833,-118.89066,1
431802000,2015-01-01 03:23:46,4.5,-12.7085,-118.89066,1
431802000,2015-01-01 03:23:46,4.5,-12.7085,-118.89066,1
431802000,2015-01-01 03:23:56,4.6,-12.70867,-118.89066,1
431802000,2015-01-01 03:23:56,4.6,-12.70867,-118.89066,1
431802000,2015-01-01 03:24:05,4.6,-12.70883,-118.89066,1
431802000,2015-01-01 03:24:05,4.6,-12.70883,-118.89066,1
431802000,2015-01-01 03:24:15,4.6,-12.70917,-118.89066,1
431802000,2015-01-01 03:24:15,4.6,-12.70917,-118.89066,1
431802000,2015-01-01 03:24:46,4.5,-12.70983,-118.89066,1
431802000,2015-01-01 03:24:46,4.5,-12.70983,-118.89066,1
431802000,2015-01-01 03:25:15,4.8,-12.7105,-118.89066,1
431802000,2015-01-01 03:25:15,4.8,-12.7105,-118.89066,1
431802000,2015-01-01 03:25:35,4.6,-12.711,-118.89066,1
431802000,2015-01-01 03:25:35,4.6,-12.711,-118.89066,1
431802000,2015-01-01 03:25:56,4.3,-12.71133,-118.89066,1
431802000,2015-01-01 03:25:56,4.3,-12.71133,-118.89066,1
431802000,2015-01-01 03:25:56,4.3,-12.71133,-118.89066,1
431802000,2015-01-01 07:04:40,4.3,-12.97183,-118.92067,1
431802000,2015-01-01 08:37:36,4.3,-13.077,-118.93034,1
431802000,2015-01-01 09:27:28,4.2,-13.13517,-118.93251,1
431802000,2015-01-01 09:42:10,4.5,-13.15217,-118.93266,1
431802000,2015-01-01 09:45:51,1.6,-13.154,-118.93333,1
431802000,2015-01-01 09:45:51,1.6,-13.154,-118.93333,1
431802000,2015-01-01 09:59:13,1.6,-13.16683,-118.93416,1
431802000,2015-01-01 10:05:11,4.2,-13.174,-118.93416,1
431802000,2015-01-01 10:06:29,4.9,-13.17583,-118.93433,1
431802000,2015-01-01 10:09:07,3.3,-13.1785,-118.93416,1
431802000,2015-01-01 10:11:30,4.9,-13.18183,-118.93433,1
431802000,2015-01-01 10:16:30,3.8,-13.18767,-118.93451,1
431802000,2015-01-01 10:20:20,4.8,-13.1925,-118.93433,1
431802000,2015-01-01 10:23:29,4.8,-13.1965,-118.93416,1
431802000,2015-01-01 10:28:29,4.9,-13.20233,-118.93384,1
431802000,2015-01-01 10:40:08,4.3,-13.21467,-118.93384,1
431802000,2015-01-01 10:45:19,4.3,-13.22083,-118.93416,1
431802000,2015-01-01 10:49:38,3.7,-13.22483,-118.93433,1
431802000,2015-01-01 11:00:20,5.5,-13.2385,-118.936,1
431802000,2015-01-01 11:03:39,5.3,-13.24333,-118.93633,1
431802000,2015-01-01 11:08:39,5.2,-13.25067,-118.93651,1
431802000,2015-01-01 11:13:39,4.8,-13.25733,-118.93584,1
431802000,2015-01-01 11:20:40,0.6,-13.26017,-118.93616,1
431802000,2015-01-01 11:21:21,0.6,-13.26033,-118.936,1
431802000,2015-01-01 11:26:21,3.7,-13.26433,-118.93567,1
431802000,2015-01-01 11:31:20,3.8,-13.27,-118.93633,1
431802000,2015-01-01 11:41:10,4.8,-13.28167,-118.93933,1
431802000,2015-01-01 11:42:19,4.8,-13.28317,-118.93984,1
431802000,2015-01-01 11:46:46,4.8,-13.28917,-118.94167,1
431802000,2015-01-01 11:46:46,4.8,-13.28917,-118.94167,1
431802000,2015-01-01 11:47:17,3.6,-13.2895,-118.94184,1
431802000,2015-01-01 11:49:00,3.5,-13.291,-118.94216,1
431802000,2015-01-01 11:52:16,4.5,-13.29583,-118.94318,1
431802000,2015-01-01 11:54:19,4.9,-13.2985,-118.94334,1
431802000,2015-01-01 11:58:56,1.5,-13.3025,-118.94366,1
431802000,2015-01-01 12:03:09,3.7,-13.3065,-118.94384,1
431802000,2015-01-01 12:05:50,5.0,-13.30967,-118.944,1
431802000,2015-01-01 12:10:50,4.6,-13.31633,-118.94416,1
431802000,2015-01-01 12:15:50,3.5,-13.32267,-118.94466,1
431802000,2015-01-01 12:23:56,4.3,-13.32933,-118.94566,1
431802000,2015-01-01 12:32:58,4.6,-13.3415,-118.948,1
431802000,2015-01-01 12:37:59,5.3,-13.3475,-118.94883,1
431802000,2015-01-01 12:44:40,5.0,-13.35717,-118.95016,1
431802000,2015-01-01 12:46:01,5.6,-13.35917,-118.95051,1
431802000,2015-01-01 12:50:59,5.0,-13.36617,-118.95149,1
431802000,2015-01-01 12:56:00,5.0,-13.37333,-118.95283,1
431802000,2015-01-01 13:06:20,4.4,-13.38717,-118.95616,1
431802000,2015-01-01 13:09:20,3.8,-13.3895,-118.95683,1
431802000,2015-01-01 13:12:17,4.4,-13.39317,-118.95816,1
431802000,2015-01-01 13:12:17,4.4,-13.39317,-118.95816,1
431802000,2015-01-01 13:12:57,3.6,-13.39367,-118.9585,1
431802000,2015-01-01 13:12:57,3.6,-13.39367,-118.9585,1
431802000,2015-01-01 13:13:17,3.6,-13.394,-118.9585,1
431802000,2015-01-01 13:13:17,3.6,-13.394,-118.9585,1
431802000,2015-01-01 13:14:17,3.8,-13.39517,-118.959,1
431802000,2015-01-01 13:14:17,3.8,-13.39517,-118.959,1
431802000,2015-01-01 13:14:20,3.8,-13.39517,-118.959,1
431802000,2015-01-01 13:14:57,4.2,-13.39583,-118.95934,1
431802000,2015-01-01 13:14:57,4.2,-13.39583,-118.95934,1
431802000,2015-01-01 13:15:17,4.3,-13.39633,-118.9595,1
431802000,2015-01-01 13:15:17,4.3,-13.39633,-118.9595,1
431802000,2015-01-01 13:16:17,5.0,-13.39767,-118.96016,1
431802000,2015-01-01 13:16:17,5.0,-13.39767,-118.96016,1
431802000,2015-01-01 13:16:27,5.0,-13.39783,-118.96033,1
431802000,2015-01-01 13:16:27,5.0,-13.39783,-118.96033,1
431802000,2015-01-01 13:16:33,5.0,-13.39783,-118.96033,1
431802000,2015-01-01 13:16:33,5.0,-13.39783,-118.96033,1
431802000,2015-01-01 13:16:37,4.9,-13.398,-118.96033,1
431802000,2015-01-01 13:16:37,4.9,-13.398,-118.96033,1
431802000,2015-01-01 13:16:40,4.8,-13.398,-118.96033,1
