mmsi,timestamp,speed,lat,lon,"user_id: 8, medium_confidence"
227579000,2015-04-01 01:22:53,6.0,49.3463,-11.58271,0
227579000,2015-04-01 11:32:27,1.2,49.78321,-11.48127,0
227579000,2015-04-01 11:59:51,1.1,49.77541,-11.48106,0
227579000,2015-04-01 14:28:17,1.6,49.7275,-11.48376,0
227579000,2015-04-02 14:05:32,1.4,49.68986,-11.53346,0
227579000,2015-04-04 12:04:35,8.0,44.21081,-8.69366,0
227579000,2015-04-04 12:18:16,7.5,44.18436,-8.68029,0
227579000,2015-04-04 12:30:18,7.4,44.16046,-8.66894,0
227579000,2015-04-04 12:36:24,7.5,44.14829,-8.66343,0
227579000,2015-04-04 12:36:24,7.5,44.14829,-8.66343,0
227579000,2015-04-04 12:43:23,7.1,44.1346,-8.65742,0
227579000,2015-04-04 12:56:36,7.2,44.10921,-8.64559,0
227579000,2015-04-04 13:09:36,7.2,44.0837,-8.63457,0
227579000,2015-04-04 13:21:56,7.7,44.05821,-8.62445,0
227579000,2015-04-04 13:34:15,8.1,44.03202,-8.61332,0
227579000,2015-04-04 13:47:18,7.8,44.00495,-8.60106,0
227579000,2015-04-04 13:59:37,7.5,43.97977,-8.59038,0
227579000,2015-04-04 14:11:57,7.6,43.95416,-8.58072,0
227579000,2015-04-04 14:36:55,7.7,43.90186,-8.56196,0
227579000,2015-04-04 14:49:37,8.2,43.87471,-8.5523,0
227579000,2015-04-04 15:01:55,8.3,43.84757,-8.54263,0
227579000,2015-04-04 15:13:56,8.8,43.82139,-8.53181,0
227579000,2015-04-04 15:29:15,8.0,43.79573,-8.52047,0
227579000,2015-04-04 15:41:15,7.9,43.76819,-8.50138,0
227579000,2015-04-04 15:53:17,7.9,43.7429,-8.48913,0
227579000,2015-04-04 16:05:26,8.0,43.71745,-8.47755,0
227579000,2015-04-04 16:17:37,8.0,43.69183,-8.46643,0
227579000,2015-04-04 16:29:44,7.8,43.666,-8.45503,0
227579000,2015-04-04 16:42:26,8.2,43.63938,-8.44399,0
227579000,2015-04-04 16:54:36,7.7,43.61356,-8.43341,0
227579000,2015-04-04 17:06:37,7.6,43.58788,-8.42244,0
227579000,2015-04-04 17:19:27,8.0,43.56033,-8.41121,0
227579000,2015-04-04 17:19:27,8.0,43.56033,-8.41121,0
227579000,2015-04-04 17:43:55,8.1,43.50557,-8.39511,0
227579000,2015-04-04 18:08:13,8.0,43.45889,-8.38046,0
227579000,2015-04-04 18:20:14,7.6,43.43194,-8.37362,0
