mmsi,label
577138000,High_speed_craft
538005477,High_speed_craft
503000084,High_speed_craft
257208500,High_speed_craft
413484890,High_speed_craft
235051007,High_speed_craft
249898000,High_speed_craft
413695620,High_speed_craft
235102965,High_speed_craft
251059110,High_speed_craft
412461340,High_speed_craft
219018009,High_speed_craft
250001313,High_speed_craft
257507700,High_speed_craft
525016659,High_speed_craft
413443550,High_speed_craft
377094000,High_speed_craft
235098037,High_speed_craft
412477670,High_speed_craft
376496000,High_speed_craft
247042400,High_speed_craft
565927000,High_speed_craft
412467870,High_speed_craft
412460920,High_speed_craft
235075161,High_speed_craft
412209290,High_speed_craft
419000779,High_speed_craft
657122200,High_speed_craft
477937400,High_speed_craft
276696000,High_speed_craft
470727000,High_speed_craft
247297400,High_speed_craft
413406570,High_speed_craft
503487200,High_speed_craft
259594000,High_speed_craft
367167520,High_speed_craft
224008000,High_speed_craft
362063000,High_speed_craft
235089035,High_speed_craft
345070298,High_speed_craft
422315000,High_speed_craft
470955000,High_speed_craft
258999000,High_speed_craft
235031854,High_speed_craft
238116540,High_speed_craft
440602480,High_speed_craft
902764116,High_speed_craft
366738610,High_speed_craft
235076772,High_speed_craft
235053184,High_speed_craft
235090838,High_speed_craft
235067956,High_speed_craft
259560000,High_speed_craft
412325123,High_speed_craft
412375570,High_speed_craft
440125730,High_speed_craft
377489000,High_speed_craft
412211589,High_speed_craft
258108000,High_speed_craft
413766863,High_speed_craft
413989708,High_speed_craft
224101000,High_speed_craft
244830667,High_speed_craft
235089685,High_speed_craft
367026670,High_speed_craft
235103214,High_speed_craft
243070115,High_speed_craft
219460000,High_speed_craft
413366040,High_speed_craft
209375000,High_speed_craft
209122000,High_speed_craft
235083707,High_speed_craft
470304000,High_speed_craft
235104009,High_speed_craft
235069011,High_speed_craft
244830872,High_speed_craft
533015700,High_speed_craft
368331000,High_speed_craft
477197300,High_speed_craft
412462040,High_speed_craft
244830668,High_speed_craft
416476000,High_speed_craft
258202500,High_speed_craft
503010620,High_speed_craft
377005000,High_speed_craft
235000799,High_speed_craft
657110800,High_speed_craft
419000428,High_speed_craft
235091254,High_speed_craft
235074636,High_speed_craft
257336400,High_speed_craft
438037000,High_speed_craft
238613740,High_speed_craft
413695450,High_speed_craft
235092014,High_speed_craft
367104050,High_speed_craft
235107648,High_speed_craft
470329000,High_speed_craft
367020870,High_speed_craft
353393000,High_speed_craft
412460910,High_speed_craft
470116000,High_speed_craft
412414580,High_speed_craft
235102932,High_speed_craft
247492000,High_speed_craft
338036000,High_speed_craft
316014594,High_speed_craft
412324333,High_speed_craft
356,High_speed_craft
235036365,High_speed_craft
470149000,High_speed_craft
211209290,High_speed_craft
258306500,High_speed_craft
271042657,High_speed_craft
219002731,High_speed_craft
338126447,High_speed_craft
244710979,High_speed_craft
212394000,High_speed_craft
219463000,High_speed_craft
235092017,High_speed_craft
235103032,High_speed_craft
239658000,High_speed_craft
1020012020,High_speed_craft
413377610,High_speed_craft
368410000,High_speed_craft
345010039,High_speed_craft
235092981,High_speed_craft
911497944,High_speed_craft
725001785,High_speed_craft
238648410,High_speed_craft
422022000,High_speed_craft
228322800,High_speed_craft
259427000,High_speed_craft
533015500,High_speed_craft
366953970,High_speed_craft
228325800,High_speed_craft
413468090,High_speed_craft
338052430,High_speed_craft
272643000,High_speed_craft
412358610,High_speed_craft
725066537,High_speed_craft
375069000,High_speed_craft
311074000,High_speed_craft
235068462,High_speed_craft
258064000,High_speed_craft
525018273,High_speed_craft
512000741,High_speed_craft
235085534,High_speed_craft
219418000,High_speed_craft
413471870,High_speed_craft
235108448,High_speed_craft
423013100,High_speed_craft
271002469,High_speed_craft
235102689,High_speed_craft
345070190,High_speed_craft
219018788,High_speed_craft
235105282,High_speed_craft
219017203,High_speed_craft
235081002,High_speed_craft
235072516,High_speed_craft
235089895,High_speed_craft
244730569,High_speed_craft
235080246,High_speed_craft
601212400,High_speed_craft
235094873,High_speed_craft
210941000,High_speed_craft
224197000,High_speed_craft
540011300,High_speed_craft
338163000,High_speed_craft
413464420,High_speed_craft
235003348,High_speed_craft
319362000,High_speed_craft
576305000,High_speed_craft
434123500,High_speed_craft
760029709,High_speed_craft
413460550,High_speed_craft
440120320,High_speed_craft
47795119,High_speed_craft
366813470,High_speed_craft
235092103,High_speed_craft
235007473,High_speed_craft
211214980,High_speed_craft
228305900,High_speed_craft
209074000,High_speed_craft
512000742,High_speed_craft
237836700,High_speed_craft
201100138,High_speed_craft
413857925,High_speed_craft
235080196,High_speed_craft
235096619,High_speed_craft
376237000,High_speed_craft
412880120,High_speed_craft
525016501,High_speed_craft
235108597,High_speed_craft
370523000,High_speed_craft
235064699,High_speed_craft
366693520,High_speed_craft
431001105,High_speed_craft
235103385,High_speed_craft
