mmsi,label
272001800,Tug
431004478,Tug
205415000,Tug
431002971,Tug
431000368,Tug
431000377,Tug
244700809,Tug
431101065,Tug
412011130,Tug
431001114,Tug
316003483,Tug
431002219,Tug
249486000,Tug
431004067,Tug
205626000,Tug
367516470,Tug
710012290,Tug
431003749,Tug
431100961,Tug
431005054,Tug
316020067,Tug
205264290,Tug
431002093,Tug
512004173,Tug
431101096,Tug
431001455,Tug
205203390,Tug
431002676,Tug
431001074,Tug
413373590,Tug
413002020,Tug
367305920,Tug
428045000,Tug
431101134,Tug
412047690,Tug
367513150,Tug
412378750,Tug
431003436,Tug
431000124,Tug
244690362,Tug
431004045,Tug
431000267,Tug
413375650,Tug
412379180,Tug
250098000,Tug
431101095,Tug
235058304,Tug
431101161,Tug
431004371,Tug
412046050,Tug
205475000,Tug
431000795,Tug
205273990,Tug
431101108,Tug
431101042,Tug
205360090,Tug
205252690,Tug
503083000,Tug
701006592,Tug
431101128,Tug
770576264,Tug
245494000,Tug
431004768,Tug
503783000,Tug
367039250,Tug
431100549,Tug
431100338,Tug
725000888,Tug
367396670,Tug
710012460,Tug
366999840,Tug
710014960,Tug
367384610,Tug
367004260,Tug
431004231,Tug
431100032,Tug
366919770,Tug
412374570,Tug
412044870,Tug
412020580,Tug
251547110,Tug
367416420,Tug
503384200,Tug
355584000,Tug
725000736,Tug
503226300,Tug
366979330,Tug
338737000,Tug
251759110,Tug
503727000,Tug
367530080,Tug
503016000,Tug
503624000,Tug
512004499,Tug
725000927,Tug
512000322,Tug
725001172,Tug
219017814,Tug
257845000,Tug
