mmsi,label
211472760,Passenger
367581780,Passenger
244690549,Passenger
657937000,Passenger
518100069,Passenger
413692720,Passenger
244670420,Passenger
538005877,Passenger
211513530,Passenger
413441050,Passenger
338167000,Passenger
413401850,Passenger
247167800,Passenger
525001098,Passenger
211533560,Passenger
525005045,Passenger
211495320,Passenger
244020933,Passenger
247177100,Passenger
366902330,Passenger
265588910,Passenger
525016105,Passenger
413418090,Passenger
211643790,Passenger
440110292,Passenger
203999394,Passenger
412756410,Passenger
227273890,Passenger
273414400,Passenger
235054656,Passenger
525019187,Passenger
533160005,Passenger
265665510,Passenger
265575820,Passenger
257518000,Passenger
276786000,Passenger
211227270,Passenger
235052123,Passenger
227705102,Passenger
271041367,Passenger
211510510,Passenger
271010301,Passenger
240764000,Passenger
503486500,Passenger
243070617,Passenger
775996539,Passenger
367162680,Passenger
244670234,Passenger
422034200,Passenger
211457700,Passenger
477995475,Passenger
219000899,Passenger
431301736,Passenger
251390110,Passenger
367074170,Passenger
211291170,Passenger
244710393,Passenger
244630119,Passenger
525021133,Passenger
211231780,Passenger
413788196,Passenger
203999351,Passenger
413832002,Passenger
230052810,Passenger
227592820,Passenger
271010436,Passenger
244169000,Passenger
273567890,Passenger
366962380,Passenger
211508570,Passenger
237628000,Passenger
265586620,Passenger
229990000,Passenger
244670757,Passenger
273911300,Passenger
525023144,Passenger
247159100,Passenger
309997000,Passenger
367143000,Passenger
413327410,Passenger
265547270,Passenger
209896000,Passenger
525001094,Passenger
271010308,Passenger
257277400,Passenger
271010791,Passenger
224133620,Passenger
440147650,Passenger
367009760,Passenger
367978000,Passenger
211533570,Passenger
338761000,Passenger
717100160,Passenger
440145000,Passenger
525015867,Passenger
247208100,Passenger
413694660,Passenger
247237800,Passenger
243042432,Passenger
431300346,Passenger
367327330,Passenger
264162293,Passenger
884259400,Passenger
440111460,Passenger
265604530,Passenger
431000306,Passenger
237622300,Passenger
251837870,Passenger
211297990,Passenger
224200000,Passenger
224184950,Passenger
366984110,Passenger
255804680,Passenger
470690000,Passenger
309964000,Passenger
269057423,Passenger
574606338,Passenger
338891000,Passenger
548545300,Passenger
309416000,Passenger
205513690,Passenger
366985340,Passenger
258695000,Passenger
247240500,Passenger
800010205,Passenger
244700919,Passenger
367400420,Passenger
235104000,Passenger
271040358,Passenger
367438210,Passenger
244710412,Passenger
525009307,Passenger
211437180,Passenger
367642980,Passenger
470513000,Passenger
620008000,Passenger
257239400,Passenger
230655000,Passenger
258149000,Passenger
247079100,Passenger
303075000,Passenger
239776700,Passenger
235086964,Passenger
257368400,Passenger
211512590,Passenger
413431440,Passenger
232003391,Passenger
529838000,Passenger
259681000,Passenger
431005296,Passenger
271041279,Passenger
230108610,Passenger
224402000,Passenger
277339000,Passenger
240521000,Passenger
316001237,Passenger
316019244,Passenger
211512380,Passenger
44710802,Passenger
367602540,Passenger
219017917,Passenger
211542050,Passenger
525006235,Passenger
725010300,Passenger
372694000,Passenger
413324190,Passenger
219006009,Passenger
227574020,Passenger
273368080,Passenger
355342000,Passenger
367544620,Passenger
413469150,Passenger
265572330,Passenger
412761550,Passenger
211512870,Passenger
412204440,Passenger
227292280,Passenger
431000652,Passenger
413988608,Passenger
413450570,Passenger
211535070,Passenger
211520020,Passenger
235076756,Passenger
413762675,Passenger
540008300,Passenger
525018356,Passenger
413787622,Passenger
249099000,Passenger
219000859,Passenger
232343000,Passenger
230197000,Passenger
345070074,Passenger
269057308,Passenger
375145000,Passenger
244710812,Passenger
247290300,Passenger
367330820,Passenger
211462760,Passenger
574012741,Passenger
