mmsi,label
235086588,Diving_ops
338140283,Diving_ops
503638500,Diving_ops
257717800,Diving_ops
273349730,Diving_ops
338412000,Diving_ops
312914000,Diving_ops
366918400,Diving_ops
253323000,Diving_ops
470761000,Diving_ops
366614000,Diving_ops
219305000,Diving_ops
272079800,Diving_ops
308674000,Diving_ops
251456110,Diving_ops
503725300,Diving_ops
235033134,Diving_ops
660005670,Diving_ops
413046110,Diving_ops
312069000,Diving_ops
272138400,Diving_ops
372294000,Diving_ops
367567190,Diving_ops
413001955,Diving_ops
257999810,Diving_ops
257046500,Diving_ops
272118700,Diving_ops
230940470,Diving_ops
257732900,Diving_ops
368059000,Diving_ops
309129000,Diving_ops
261379000,Diving_ops
338366000,Diving_ops
622121520,Diving_ops
512000771,Diving_ops
503000590,Diving_ops
367545860,Diving_ops
372162000,Diving_ops
245989000,Diving_ops
367359630,Diving_ops
338078958,Diving_ops
257243800,Diving_ops
236519000,Diving_ops
207829760,Diving_ops
265586780,Diving_ops
423162100,Diving_ops
345070202,Diving_ops
515609000,Diving_ops
271001129,Diving_ops
345050038,Diving_ops
235038015,Diving_ops
413378280,Diving_ops
470865000,Diving_ops
306089000,Diving_ops
377615000,Diving_ops
271019027,Diving_ops
235031085,Diving_ops
211342230,Diving_ops
367663920,Diving_ops
205599000,Diving_ops
235083664,Diving_ops
230030370,Diving_ops
367086190,Diving_ops
230940710,Diving_ops
419224000,Diving_ops
257109500,Diving_ops
470988000,Diving_ops
413053540,Diving_ops
366918450,Diving_ops
413900556,Diving_ops
419395000,Diving_ops
235074917,Diving_ops
308971000,Diving_ops
367001230,Diving_ops
232159000,Diving_ops
338145223,Diving_ops
366843720,Diving_ops
368242000,Diving_ops
265666150,Diving_ops
273350970,Diving_ops
271040540,Diving_ops
636008162,Diving_ops
257126600,Diving_ops
710020310,Diving_ops
367346050,Diving_ops
308382000,Diving_ops
8497979,Diving_ops
257150900,Diving_ops
503224900,Diving_ops
230044550,Diving_ops
367077630,Diving_ops
503538900,Diving_ops
257220040,Diving_ops
235090985,Diving_ops
273353250,Diving_ops
367347250,Diving_ops
503553900,Diving_ops
235070155,Diving_ops
374095000,Diving_ops
367072840,Diving_ops
367548000,Diving_ops
235019572,Diving_ops
470775000,Diving_ops
325390000,Diving_ops
311073300,Diving_ops
235004366,Diving_ops
419227000,Diving_ops
419621000,Diving_ops
710009840,Diving_ops
367241000,Diving_ops
470262000,Diving_ops
503050300,Diving_ops
232002927,Diving_ops
344021498,Diving_ops
413900941,Diving_ops
257791290,Diving_ops
338140284,Diving_ops
412375150,Diving_ops
367434140,Diving_ops
367474360,Diving_ops
219004293,Diving_ops
227274510,Diving_ops
312869000,Diving_ops
235022608,Diving_ops
235068128,Diving_ops
235023771,Diving_ops
367303260,Diving_ops
503446300,Diving_ops
306929000,Diving_ops
470678000,Diving_ops
247321900,Diving_ops
503050100,Diving_ops
265669620,Diving_ops
244780813,Diving_ops
232585000,Diving_ops
272876400,Diving_ops
366878830,Diving_ops
367377490,Diving_ops
345070253,Diving_ops
257796500,Diving_ops
338140285,Diving_ops
775996002,Diving_ops
419000235,Diving_ops
265590560,Diving_ops
503004920,Diving_ops
235051508,Diving_ops
232287000,Diving_ops
775996601,Diving_ops
710005590,Diving_ops
345070220,Diving_ops
408398000,Diving_ops
277502000,Diving_ops
367081260,Diving_ops
212983020,Diving_ops
775996607,Diving_ops
235062421,Diving_ops
636010844,Diving_ops
408577000,Diving_ops
227717090,Diving_ops
345070085,Diving_ops
538002193,Diving_ops
367455470,Diving_ops
518480000,Diving_ops
366867730,Diving_ops
314243000,Diving_ops
412375350,Diving_ops
375771000,Diving_ops
265703830,Diving_ops
273358910,Diving_ops
